District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
ARDS AND NORTH DOWN,RATHGAEL,2018,Existing Dwelling,55,58000,96250,111000,114659,130000,225000
ARDS AND NORTH DOWN,RATHGAEL,2019,Existing Dwelling,40,55000,107750,119750,125499,142475,248000
ARDS AND NORTH DOWN,RATHGAEL,2020,Existing Dwelling,55,70000,104000,118500,128649,145000,245000
ARDS AND NORTH DOWN,RATHGAEL,2021,Existing Dwelling,71,66000,105580,130000,140310,161000,375000
ARDS AND NORTH DOWN,RATHGAEL,2022,Existing Dwelling,79,80000,110000,137750,152141,174475,330000
ARDS AND NORTH DOWN,RATHGAEL,2023,Existing Dwelling,55,71000,113250,145250,150830,185250,235000
ARDS AND NORTH DOWN,RATHMORE,2005,Existing Dwelling,58,54101,110000,119950,129947,140000,250000
ARDS AND NORTH DOWN,RATHMORE,2006,Existing Dwelling,93,90000,135000,159000,172571,185000,720000
ARDS AND NORTH DOWN,RATHMORE,2007,Existing Dwelling,77,60000,201000,240000,305899,330000,1E+006
ARDS AND NORTH DOWN,RATHMORE,2008,Existing Dwelling,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,RATHMORE,2009,Existing Dwelling,46,62000,127500,141750,145527,162750,360000
ARDS AND NORTH DOWN,RATHMORE,2010,Existing Dwelling,34,.,.,.,.,.,.
ARDS AND NORTH DOWN,RATHMORE,2011,Existing Dwelling,43,67500,115000,130000,156628,165000,820000
ARDS AND NORTH DOWN,RATHMORE,2012,Existing Dwelling,39,50000,102500,123475,117818,135000,202500
ARDS AND NORTH DOWN,RATHMORE,2013,Existing Dwelling,59,50000,108000,120000,128517,134250,271500
ARDS AND NORTH DOWN,RATHMORE,2014,Existing Dwelling,76,46000,109975,122250,132581,136750,455000
ARDS AND NORTH DOWN,RATHMORE,2015,Existing Dwelling,54,57500,110000,125000,130078,138000,249950
ARDS AND NORTH DOWN,RATHMORE,2016,Existing Dwelling,58,72000,118000,135000,140692,150000,345000
ARDS AND NORTH DOWN,RATHMORE,2017,Existing Dwelling,76,68000,125000,140000,143164,157500,270000
ARDS AND NORTH DOWN,RATHMORE,2018,Existing Dwelling,66,69950,124000,140000,149579,165000,380000
ARDS AND NORTH DOWN,RATHMORE,2019,Existing Dwelling,54,84950,133000,142000,153634,170000,352500
ARDS AND NORTH DOWN,RATHMORE,2020,Existing Dwelling,53,83000,135000,150000,169583,181250,412500
ARDS AND NORTH DOWN,RATHMORE,2021,Existing Dwelling,77,95500,148750,160000,176090,189000,310000
ARDS AND NORTH DOWN,RATHMORE,2022,Existing Dwelling,60,72000,156000,172500,190367,203000,400041
ARDS AND NORTH DOWN,RATHMORE,2023,Existing Dwelling,52,105000,160000,178000,195672,210000,465000
ARDS AND NORTH DOWN,SCRABO,2005,Existing Dwelling,62,58500,92500,149250,159358,220000,327000
ARDS AND NORTH DOWN,SCRABO,2006,Existing Dwelling,64,65000,116750,157450,219847,285000,760000
ARDS AND NORTH DOWN,SCRABO,2007,Existing Dwelling,59,155000,190000,274000,344395,462650,784700
ARDS AND NORTH DOWN,SCRABO,2008,Existing Dwelling,21,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2009,Existing Dwelling,27,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2010,Existing Dwelling,12,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2011,Existing Dwelling,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2012,Existing Dwelling,28,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2013,Existing Dwelling,35,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2014,Existing Dwelling,52,47000,80000,143475,159823,225000,480000
ARDS AND NORTH DOWN,SCRABO,2015,Existing Dwelling,53,52500,82000,144000,164920,230000,540000
ARDS AND NORTH DOWN,SCRABO,2016,Existing Dwelling,50,61000,123750,174975,202428,255000,550000
ARDS AND NORTH DOWN,SCRABO,2017,Existing Dwelling,50,74000,122000,165500,192504,240000,493000
ARDS AND NORTH DOWN,SCRABO,2018,Existing Dwelling,70,62000,136000,182500,199913,246621,509000
ARDS AND NORTH DOWN,SCRABO,2019,Existing Dwelling,68,57500,140000,177000,201026,265000,447500
ARDS AND NORTH DOWN,SCRABO,2020,Existing Dwelling,49,79950,135000,177500,212412,287500,450000
ARDS AND NORTH DOWN,SCRABO,2021,Existing Dwelling,94,71500,147000,236000,246314,325000,700000
ARDS AND NORTH DOWN,SCRABO,2022,Existing Dwelling,81,96000,160000,261000,273875,350000,811250
ARDS AND NORTH DOWN,SCRABO,2023,Existing Dwelling,55,75000,132000,213500,245690,350000,715000
ARDS AND NORTH DOWN,SILVERBIRCH,2005,Existing Dwelling,95,49000,109475,119950,123287,134125,195000
ARDS AND NORTH DOWN,SILVERBIRCH,2006,Existing Dwelling,120,50000,125000,136000,144957,160000,300000
ARDS AND NORTH DOWN,SILVERBIRCH,2007,Existing Dwelling,71,53750,200000,215000,212166,237000,320000
ARDS AND NORTH DOWN,SILVERBIRCH,2008,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERBIRCH,2009,Existing Dwelling,35,115000,135000,145000,156498,167500,245000
ARDS AND NORTH DOWN,SILVERBIRCH,2010,Existing Dwelling,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERBIRCH,2011,Existing Dwelling,25,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERBIRCH,2012,Existing Dwelling,45,72500,100000,115000,116057,125000,185000
ARDS AND NORTH DOWN,SILVERBIRCH,2013,Existing Dwelling,48,49950,91000,115000,119800,147500,220000
ARDS AND NORTH DOWN,SILVERBIRCH,2014,Existing Dwelling,67,88000,108000,119995,126243,142950,199950
ARDS AND NORTH DOWN,SILVERBIRCH,2015,Existing Dwelling,55,53000,108000,122250,126164,135000,240000
ARDS AND NORTH DOWN,SILVERBIRCH,2016,Existing Dwelling,78,73000,123000,134975,139803,152000,265500
ARDS AND NORTH DOWN,SILVERBIRCH,2017,Existing Dwelling,52,67000,122500,135975,146619,151000,310000
ARDS AND NORTH DOWN,SILVERBIRCH,2018,Existing Dwelling,55,62000,127500,139950,138058,153500,205000
ARDS AND NORTH DOWN,SILVERBIRCH,2019,Existing Dwelling,53,98000,125000,139975,145874,149950,235000
ARDS AND NORTH DOWN,SILVERBIRCH,2020,Existing Dwelling,46,82000,125000,144500,156824,176000,330000
ARDS AND NORTH DOWN,SILVERBIRCH,2021,Existing Dwelling,60,63000,135000,150000,166299,177000,325000
ARDS AND NORTH DOWN,SILVERBIRCH,2022,Existing Dwelling,61,96000,153500,170000,182563,220000,305000
ARDS AND NORTH DOWN,SILVERBIRCH,2023,Existing Dwelling,54,70000,145000,170000,178181,190000,395000
ARDS AND NORTH DOWN,SILVERSTREAM,2005,Existing Dwelling,116,43250,79950,88475,93728,100450,230000
ARDS AND NORTH DOWN,SILVERSTREAM,2006,Existing Dwelling,162,43250,100000,120000,124401,136000,254000
ARDS AND NORTH DOWN,SILVERSTREAM,2007,Existing Dwelling,126,65625,150000,181000,192129,217500,500000
ARDS AND NORTH DOWN,SILVERSTREAM,2008,Existing Dwelling,48,63500,125000,145500,174925,200000,460000
ARDS AND NORTH DOWN,SILVERSTREAM,2009,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERSTREAM,2010,Existing Dwelling,32,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERSTREAM,2011,Existing Dwelling,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERSTREAM,2012,Existing Dwelling,55,50000,74000,92000,98472,117500,250000
ARDS AND NORTH DOWN,SILVERSTREAM,2013,Existing Dwelling,50,40000,66000,85000,84778,100000,142000
ARDS AND NORTH DOWN,SILVERSTREAM,2014,Existing Dwelling,85,45000,64000,88750,89749,107000,220000
ARDS AND NORTH DOWN,SILVERSTREAM,2015,Existing Dwelling,74,45000,78000,99000,102914,125000,200000
ARDS AND NORTH DOWN,SILVERSTREAM,2016,Existing Dwelling,80,51000,82000,105500,105759,124000,165000
ARDS AND NORTH DOWN,SILVERSTREAM,2017,Existing Dwelling,73,56000,82500,99975,106914,119950,275000
ARDS AND NORTH DOWN,SILVERSTREAM,2018,Existing Dwelling,73,61000,87900,97000,108738,125500,200000
ARDS AND NORTH DOWN,SILVERSTREAM,2019,Existing Dwelling,92,56000,91000,112250,109192,126250,162000
ARDS AND NORTH DOWN,SILVERSTREAM,2020,Existing Dwelling,61,65000,93500,116000,118004,135000,207500
ARDS AND NORTH DOWN,SILVERSTREAM,2021,Existing Dwelling,123,65000,92000,120000,123429,141000,511000
ARDS AND NORTH DOWN,SILVERSTREAM,2022,Existing Dwelling,101,59000,104500,135000,137030,164000,280000
ARDS AND NORTH DOWN,SILVERSTREAM,2023,Existing Dwelling,102,59000,107500,125000,137410,165000,310000
ARDS AND NORTH DOWN,WARREN,2005,Existing Dwelling,60,41000,79950,132000,157619,210000,480000
ARDS AND NORTH DOWN,WARREN,2006,Existing Dwelling,93,42900,93000,165000,210268,260000,740000
ARDS AND NORTH DOWN,WARREN,2007,Existing Dwelling,78,50000,140000,180000,263203,361000,1E+006
ARDS AND NORTH DOWN,WARREN,2008,Existing Dwelling,21,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2009,Existing Dwelling,33,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2010,Existing Dwelling,19,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2011,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2012,Existing Dwelling,22,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2013,Existing Dwelling,33,42000,71000,165000,177399,245000,560000
ARDS AND NORTH DOWN,WARREN,2014,Existing Dwelling,75,35250,75000,165000,190143,220000,900000
ARDS AND NORTH DOWN,WARREN,2015,Existing Dwelling,57,58000,86975,174975,202807,257500,1E+006
ARDS AND NORTH DOWN,WARREN,2016,Existing Dwelling,66,40500,76000,127000,170927,237500,545000
ARDS AND NORTH DOWN,WARREN,2017,Existing Dwelling,67,40500,84225,164975,200452,287250,540000
ARDS AND NORTH DOWN,WARREN,2018,Existing Dwelling,79,56000,92000,159750,184410,252500,525000
ARDS AND NORTH DOWN,WARREN,2019,Existing Dwelling,73,50500,90000,180000,191152,275000,640000
ARDS AND NORTH DOWN,WARREN,2020,Existing Dwelling,56,55000,135000,197950,232752,315000,505000
ARDS AND NORTH DOWN,WARREN,2021,Existing Dwelling,114,55000,142500,215000,275511,382500,1E+006
ARDS AND NORTH DOWN,WARREN,2022,Existing Dwelling,56,75500,182000,239950,304262,380000,825000
ARDS AND NORTH DOWN,WARREN,2023,Existing Dwelling,54,76000,157500,242500,260818,329000,629950
ARDS AND NORTH DOWN,WEST WINDS,2005,Existing Dwelling,77,46500,66500,90000,93225,119950,146000
ARDS AND NORTH DOWN,WEST WINDS,2006,Existing Dwelling,103,57500,97500,118000,117649,134950,201000
ARDS AND NORTH DOWN,WEST WINDS,2007,Existing Dwelling,81,61500,130000,149000,158719,182000,272500
ARDS AND NORTH DOWN,WEST WINDS,2008,Existing Dwelling,14,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2009,Existing Dwelling,17,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2010,Existing Dwelling,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2011,Existing Dwelling,14,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2012,Existing Dwelling,33,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2013,Existing Dwelling,40,37000,50660,64000,71349,92000,138000
ARDS AND NORTH DOWN,WEST WINDS,2014,Existing Dwelling,44,21000,60000,81500,84111,104500,179950
ARDS AND NORTH DOWN,WEST WINDS,2015,Existing Dwelling,46,53000,65000,82000,93162,122000,185000
ARDS AND NORTH DOWN,WEST WINDS,2016,Existing Dwelling,43,51500,66000,79000,106512,129950,425000
ARDS AND NORTH DOWN,WEST WINDS,2017,Existing Dwelling,44,55000,71000,97717,105987,132975,188500
ARDS AND NORTH DOWN,WEST WINDS,2018,Existing Dwelling,55,55000,71750,95000,100557,128000,159950
ARDS AND NORTH DOWN,WEST WINDS,2019,Existing Dwelling,40,54000,71500,107000,104953,136250,177500
ARDS AND NORTH DOWN,WEST WINDS,2020,Existing Dwelling,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2021,Existing Dwelling,51,60000,76000,105000,113477,149950,216000
ARDS AND NORTH DOWN,WEST WINDS,2022,Existing Dwelling,54,53000,85000,103750,110862,129500,197000
ARDS AND NORTH DOWN,WEST WINDS,2023,Existing Dwelling,40,55000,102000,139950,143392,179950,259950
