District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
ARDS AND NORTH DOWN,RATHMORE,2006,All Sales,99,90000,140000,160000,173605,185250,720000
ARDS AND NORTH DOWN,RATHMORE,2007,All Sales,78,60000,201000,242500,306113,330000,1E+006
ARDS AND NORTH DOWN,RATHMORE,2008,All Sales,35,100000,172500,210000,199370,230000,250000
ARDS AND NORTH DOWN,RATHMORE,2009,All Sales,50,62000,130875,145000,149233,165500,360000
ARDS AND NORTH DOWN,RATHMORE,2010,All Sales,34,.,.,.,.,.,.
ARDS AND NORTH DOWN,RATHMORE,2011,All Sales,45,67500,115000,130000,156125,163500,820000
ARDS AND NORTH DOWN,RATHMORE,2012,All Sales,42,50000,105000,125000,119566,135000,202500
ARDS AND NORTH DOWN,RATHMORE,2013,All Sales,65,50000,100000,120000,126035,129950,271500
ARDS AND NORTH DOWN,RATHMORE,2014,All Sales,85,46000,110500,123500,132877,136500,455000
ARDS AND NORTH DOWN,RATHMORE,2015,All Sales,57,57500,111250,126000,130493,138250,249950
ARDS AND NORTH DOWN,RATHMORE,2016,All Sales,60,72000,118000,135000,142076,159950,345000
ARDS AND NORTH DOWN,RATHMORE,2017,All Sales,81,68000,126500,142250,146081,165000,270000
ARDS AND NORTH DOWN,RATHMORE,2018,All Sales,68,69950,124950,140000,150668,167500,380000
ARDS AND NORTH DOWN,RATHMORE,2019,All Sales,55,84950,133500,142250,154093,170000,352500
ARDS AND NORTH DOWN,RATHMORE,2020,All Sales,56,83000,135000,150000,179859,215000,412500
ARDS AND NORTH DOWN,RATHMORE,2021,All Sales,82,95500,150000,164950,186902,205000,419645
ARDS AND NORTH DOWN,RATHMORE,2022,All Sales,63,72000,156000,175000,198978,215500,400041
ARDS AND NORTH DOWN,RATHMORE,2023,All Sales,58,105000,162500,180000,212277,235000,465000
ARDS AND NORTH DOWN,SCRABO,2005,All Sales,68,58500,95000,153950,160214,210000,327000
ARDS AND NORTH DOWN,SCRABO,2006,All Sales,78,65000,120000,192875,222743,285000,760000
ARDS AND NORTH DOWN,SCRABO,2007,All Sales,67,155000,197000,274000,346897,462650,784700
ARDS AND NORTH DOWN,SCRABO,2008,All Sales,25,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2009,All Sales,40,81000,132500,195000,230692,287000,610000
ARDS AND NORTH DOWN,SCRABO,2010,All Sales,21,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2011,All Sales,24,.,.,.,.,.,.
ARDS AND NORTH DOWN,SCRABO,2012,All Sales,34,63000,94000,142500,164542,225000,385000
ARDS AND NORTH DOWN,SCRABO,2013,All Sales,62,52500,124950,160000,169183,211827,485000
ARDS AND NORTH DOWN,SCRABO,2014,All Sales,84,47000,110500,151311,161869,200000,480000
ARDS AND NORTH DOWN,SCRABO,2015,All Sales,78,52500,112950,161250,171037,210000,540000
ARDS AND NORTH DOWN,SCRABO,2016,All Sales,75,61000,149000,215000,215761,270000,550000
ARDS AND NORTH DOWN,SCRABO,2017,All Sales,59,74000,125000,172475,193973,260000,493000
ARDS AND NORTH DOWN,SCRABO,2018,All Sales,91,62000,140000,165000,192105,220720,509000
ARDS AND NORTH DOWN,SCRABO,2019,All Sales,103,57500,148500,176500,206647,272091,495000
ARDS AND NORTH DOWN,SCRABO,2020,All Sales,72,79950,156750,200000,214873,272443,450000
ARDS AND NORTH DOWN,SCRABO,2021,All Sales,153,71500,170000,240000,247226,310000,700000
ARDS AND NORTH DOWN,SCRABO,2022,All Sales,111,96000,211639,267500,276324,336500,811250
ARDS AND NORTH DOWN,SCRABO,2023,All Sales,83,75000,171000,254173,260459,325950,715000
ARDS AND NORTH DOWN,SILVERBIRCH,2005,All Sales,98,49000,109950,119950,123055,134000,195000
ARDS AND NORTH DOWN,SILVERBIRCH,2006,All Sales,121,50000,125000,136000,144722,160000,300000
ARDS AND NORTH DOWN,SILVERBIRCH,2007,All Sales,72,53750,197500,215000,211663,236000,320000
ARDS AND NORTH DOWN,SILVERBIRCH,2008,All Sales,32,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERBIRCH,2009,All Sales,36,115000,135000,145000,156025,167500,245000
ARDS AND NORTH DOWN,SILVERBIRCH,2010,All Sales,31,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERBIRCH,2011,All Sales,25,.,.,.,.,.,.
ARDS AND NORTH DOWN,SILVERBIRCH,2012,All Sales,45,72500,100000,115000,116057,125000,185000
ARDS AND NORTH DOWN,SILVERBIRCH,2013,All Sales,48,49950,91000,115000,119800,147500,220000
ARDS AND NORTH DOWN,SILVERBIRCH,2014,All Sales,67,88000,108000,119995,126243,142950,199950
ARDS AND NORTH DOWN,SILVERBIRCH,2015,All Sales,55,53000,108000,122250,126164,135000,240000
ARDS AND NORTH DOWN,SILVERBIRCH,2016,All Sales,78,73000,123000,134975,139803,152000,265500
ARDS AND NORTH DOWN,SILVERBIRCH,2017,All Sales,52,67000,122500,135975,146619,151000,310000
ARDS AND NORTH DOWN,SILVERBIRCH,2018,All Sales,57,62000,127500,139950,141762,159950,235000
ARDS AND NORTH DOWN,SILVERBIRCH,2019,All Sales,54,98000,125000,140000,146919,150000,235000
ARDS AND NORTH DOWN,SILVERBIRCH,2020,All Sales,46,82000,125000,144500,156824,176000,330000
ARDS AND NORTH DOWN,SILVERBIRCH,2021,All Sales,60,63000,135000,150000,166299,177000,325000
ARDS AND NORTH DOWN,SILVERBIRCH,2022,All Sales,61,96000,153500,170000,182563,220000,305000
ARDS AND NORTH DOWN,SILVERBIRCH,2023,All Sales,54,70000,145000,170000,178181,190000,395000
ARDS AND NORTH DOWN,SILVERSTREAM,2005,All Sales,124,43250,80000,89950,94576,103250,230000
ARDS AND NORTH DOWN,SILVERSTREAM,2006,All Sales,193,43250,98000,117300,122206,136000,254000
ARDS AND NORTH DOWN,SILVERSTREAM,2007,All Sales,142,65625,150000,184000,196143,225000,500000
ARDS AND NORTH DOWN,SILVERSTREAM,2008,All Sales,52,63500,124000,145500,174765,200000,460000
ARDS AND NORTH DOWN,SILVERSTREAM,2009,All Sales,35,70000,100000,115000,119030,138000,175000
ARDS AND NORTH DOWN,SILVERSTREAM,2010,All Sales,33,70000,93000,116500,117805,135000,220000
ARDS AND NORTH DOWN,SILVERSTREAM,2011,All Sales,35,47500,78000,85000,100677,119000,285000
ARDS AND NORTH DOWN,SILVERSTREAM,2012,All Sales,59,50000,78000,94950,100541,120000,250000
ARDS AND NORTH DOWN,SILVERSTREAM,2013,All Sales,63,40000,70500,87750,90548,114500,142000
ARDS AND NORTH DOWN,SILVERSTREAM,2014,All Sales,91,45000,66000,90750,92347,109975,220000
ARDS AND NORTH DOWN,SILVERSTREAM,2015,All Sales,86,45000,80000,100000,105870,127975,200000
ARDS AND NORTH DOWN,SILVERSTREAM,2016,All Sales,84,51000,83000,107000,106958,125000,165000
ARDS AND NORTH DOWN,SILVERSTREAM,2017,All Sales,80,56000,84000,103000,121061,130000,425000
ARDS AND NORTH DOWN,SILVERSTREAM,2018,All Sales,73,61000,87900,97000,108738,125500,200000
ARDS AND NORTH DOWN,SILVERSTREAM,2019,All Sales,106,56000,92750,115000,114819,135000,215000
ARDS AND NORTH DOWN,SILVERSTREAM,2020,All Sales,80,65000,95000,115500,120148,143000,207500
ARDS AND NORTH DOWN,SILVERSTREAM,2021,All Sales,140,65000,95500,120000,123830,141000,511000
ARDS AND NORTH DOWN,SILVERSTREAM,2022,All Sales,112,59000,106500,134500,137554,161500,280000
ARDS AND NORTH DOWN,SILVERSTREAM,2023,All Sales,104,59000,109000,125000,137124,165000,310000
ARDS AND NORTH DOWN,WARREN,2005,All Sales,72,41000,84000,157750,173272,230000,480000
ARDS AND NORTH DOWN,WARREN,2006,All Sales,107,42900,109500,185000,220883,291642,740000
ARDS AND NORTH DOWN,WARREN,2007,All Sales,96,50000,148950,240000,310530,410000,1E+006
ARDS AND NORTH DOWN,WARREN,2008,All Sales,26,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2009,All Sales,43,64000,160000,195000,208085,269950,430000
ARDS AND NORTH DOWN,WARREN,2010,All Sales,22,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2011,All Sales,40,38000,73500,173750,180171,235000,460000
ARDS AND NORTH DOWN,WARREN,2012,All Sales,27,.,.,.,.,.,.
ARDS AND NORTH DOWN,WARREN,2013,All Sales,48,42000,88000,170000,198556,250000,560000
ARDS AND NORTH DOWN,WARREN,2014,All Sales,88,35250,92250,175000,197818,233750,900000
ARDS AND NORTH DOWN,WARREN,2015,All Sales,88,58000,119950,163463,190791,239975,1E+006
ARDS AND NORTH DOWN,WARREN,2016,All Sales,89,40500,95000,152500,168908,215000,545000
ARDS AND NORTH DOWN,WARREN,2017,All Sales,95,40500,105250,150000,185086,205500,540000
ARDS AND NORTH DOWN,WARREN,2018,All Sales,107,56000,106000,146750,175728,205000,525000
ARDS AND NORTH DOWN,WARREN,2019,All Sales,89,50500,105000,179950,195755,265000,640000
ARDS AND NORTH DOWN,WARREN,2020,All Sales,90,55000,158475,183975,221618,280000,505000
ARDS AND NORTH DOWN,WARREN,2021,All Sales,210,55000,166500,194950,248065,295000,1E+006
ARDS AND NORTH DOWN,WARREN,2022,All Sales,74,75500,189950,250000,304273,380000,825000
ARDS AND NORTH DOWN,WARREN,2023,All Sales,90,76000,192500,252500,273458,326000,1E+006
ARDS AND NORTH DOWN,WEST WINDS,2005,All Sales,80,46500,67500,91000,94316,119950,148000
ARDS AND NORTH DOWN,WEST WINDS,2006,All Sales,107,57500,98000,119000,118376,134950,201000
ARDS AND NORTH DOWN,WEST WINDS,2007,All Sales,86,61500,131000,150000,165229,201000,280000
ARDS AND NORTH DOWN,WEST WINDS,2008,All Sales,15,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2009,All Sales,18,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2010,All Sales,27,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2011,All Sales,17,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2012,All Sales,35,38000,50500,72500,80629,105000,149500
ARDS AND NORTH DOWN,WEST WINDS,2013,All Sales,44,37000,50666,65000,75555,92500,147500
ARDS AND NORTH DOWN,WEST WINDS,2014,All Sales,45,21000,60000,83250,85147,104950,179950
ARDS AND NORTH DOWN,WEST WINDS,2015,All Sales,50,53000,66000,86000,98583,128000,185000
ARDS AND NORTH DOWN,WEST WINDS,2016,All Sales,43,51500,66000,79000,106512,129950,425000
ARDS AND NORTH DOWN,WEST WINDS,2017,All Sales,45,55000,72000,99950,106475,129950,188500
ARDS AND NORTH DOWN,WEST WINDS,2018,All Sales,55,55000,71750,95000,100557,128000,159950
ARDS AND NORTH DOWN,WEST WINDS,2019,All Sales,40,54000,71500,107000,104953,136250,177500
ARDS AND NORTH DOWN,WEST WINDS,2020,All Sales,30,.,.,.,.,.,.
ARDS AND NORTH DOWN,WEST WINDS,2021,All Sales,52,60000,76750,105500,114236,149950,216000
ARDS AND NORTH DOWN,WEST WINDS,2022,All Sales,54,53000,85000,103750,110862,129500,197000
ARDS AND NORTH DOWN,WEST WINDS,2023,All Sales,40,55000,102000,139950,143392,179950,259950
