ArrivalAtBip,CountryOfOriginName,CountryFromWhereConsigned,BCPName,CommodityCode,CommodityGroups,CommodityDescription,SpeciesNomination,GrossWeightKg,NetWeightKg,NumberOfPackages,Temperature,ForInternalMarket,DocumentaryCheck,IdentityCheckType,IdentityCheckResult,PhysicalCheck,PhysicalCheckDone,PhysicalCheckNotDone,LabTestDate,LabTestName,LabTestResult
2021-01-09,Sri Lanka,Sri Lanka,Heathrow,3028990,Fish & fish products,Other,Sillago sihama,3053,2593.3,122,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-09,Sri Lanka,Sri Lanka,Heathrow,3028990,Fish & fish products,Other,Sphyraena spp,3053,2593.3,122,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-09,Sri Lanka,Sri Lanka,Heathrow,3044990,Fish & fish products,Other,Istiophorus platypterus,3053,2593.3,122,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-09,Sri Lanka,Sri Lanka,Heathrow,3063390,Fish & fish products,Other,Portunus pelagicus,3053,2593.3,122,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-09,Sri Lanka,Sri Lanka,Heathrow,3063390,Fish & fish products,Other,Scylla serrata,3053,2593.3,122,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-09,Sri Lanka,Sri Lanka,Heathrow,3063690,Fish & fish products,Other,Penaeus spp,3053,2593.3,122,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-09,Sri Lanka,Sri Lanka,Heathrow,3074290,Fish & fish products,Other,Uroteuthis spp,3053,2593.3,122,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-10,China,China,Southampton,3053990,Fish & fish products,Other,Theragra chalcogramma,23500,18750,7500,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-10,Thailand,Thailand,Felixstowe,160232,Poultry,Of fowls of the species Gallus domesticus,Aves,23050,22000,40,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-10,Thailand,Thailand,Felixstowe,160232,Poultry,Of fowls of the species Gallus domesticus,Aves,21051.7,20001.2,41,frozen,HumanConsumption,satisfactory,sealcheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-11,Morocco,Morocco,Felixstowe,3061799,Fish & fish products,Other,Pleoticus muelleri,22176,21120,1056,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-11,United States,United States,London Gateway,1905,"Preparations of cereals, flour, starch or milk","Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products",N/A,180.94,125.94,89,ambient,HumanConsumption,notsatisfactory,fullidentitycheck,notsatisfactory,notdone,N/A,other,N/A,N/A,N/A
2021-01-11,Philippines,Philippines,Felixstowe,16041428,Fish & fish products,Other,Katsuwonus (Euthynnus) pelamis,18464.2,14592,1900,ambient,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Turkey,Turkey,Felixstowe,3048990,Fish & fish products,Other,Dicentrarchus labrax,11608.4,9031.68,1344,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Indonesia,Indonesia,Felixstowe,16052900,Fish & fish products,Other,Metapenaeus monoceros,23154,11220,1700,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,China,China,Liverpool,230910,other POAO,"Dog or cat food, put up for retail sale",Aves,11136,8613,4350,ambient,AnimalFeedingstuff,satisfactory,sealcheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3032500,Fish & fish products,"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",Labeo bata,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Corica soborna,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Glossogobius giuris,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Heteropneustes fossilis,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Macrognathus aculeatus,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Mastacembelus armatus,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Mystus bleekeri,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Notopterus notopterus,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Ompok pabda,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Otra pesca,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Puntius sarana,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Puntius spp,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Sperata aor,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3038910,Fish & fish products,Freshwater fish,Xenentodon cancila,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-12,Bangladesh,Bangladesh,Felixstowe,3032900,Fish & fish products,Other,Channa striata,24000,11915,1485,frozen,HumanConsumption,notsatisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-13,Thailand,Thailand,Southampton,19022091,"Preparations of cereals, flour, starch or milk",Cooked,N/A,5434.7,4900,490,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-13,Thailand,Thailand,Southampton,19022091,"Preparations of cereals, flour, starch or milk",Cooked,N/A,6724.1,6080,608,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-13,Thailand,Thailand,Southampton,19022091,"Preparations of cereals, flour, starch or milk",Cooked,N/A,6724.1,6080,608,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-13,India,India,Felixstowe,3061792,Fish & fish products,Shrimps of the genus Penaeus,Penaeus (Litopenaeus) vannamei,23920,12480,2600,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,2022-01-22,.TETRACYCLINES,satisfactory
2021-01-13,India,India,Felixstowe,3061792,Fish & fish products,Shrimps of the genus Penaeus,Penaeus (Litopenaeus) vannamei,23920,12480,2600,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,2022-01-22,Chloramphenicol,satisfactory
2021-01-13,India,India,Felixstowe,3061792,Fish & fish products,Shrimps of the genus Penaeus,Penaeus (Litopenaeus) vannamei,23920,12480,2600,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,2022-01-22,Nitrofurans,satisfactory
2021-01-13,Thailand,Thailand,Felixstowe,160232,Poultry,Of fowls of the species Gallus domesticus,Aves,21492.48,19302.4,1856,frozen,HumanConsumption,satisfactory,sealcheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-13,Thailand,Thailand,Felixstowe,160232,Poultry,Of fowls of the species Gallus domesticus,Aves,22930,21259.6,1856,frozen,HumanConsumption,satisfactory,sealcheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-13,Sri Lanka,Sri Lanka,Felixstowe,3055490,Fish & fish products,Other,Scomberomorus spp,52.5,42.5,200,ambient,HumanConsumption,notsatisfactory,fullidentitycheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-13,Sri Lanka,Sri Lanka,Felixstowe,3055985,Fish & fish products,Other,Clupeidae,52.5,42.5,200,ambient,HumanConsumption,notsatisfactory,fullidentitycheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-13,Sri Lanka,Sri Lanka,Felixstowe,3055985,Fish & fish products,Other,Sciaenidae,52.5,42.5,200,ambient,HumanConsumption,notsatisfactory,fullidentitycheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-13,Sri Lanka,Sri Lanka,Felixstowe,3055985,Fish & fish products,Other,Scombridae,52.5,42.5,200,ambient,HumanConsumption,notsatisfactory,fullidentitycheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-13,Sri Lanka,Sri Lanka,Felixstowe,4090000,Honey,Natural honey,Apis mellifera,30,20,40,ambient,HumanConsumption,notsatisfactory,fullidentitycheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-14,Canada,Canada,Liverpool,16052190,Fish & fish products,Other,Pandalus spp,22325,18720,2080,frozen,HumanConsumption,satisfactory,sealcheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-14,India,India,Felixstowe,3061500,Fish & fish products,Norway lobsters (Nephrops norvegicus),Nephrops norvegicus,25806,20457,2346,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-15,United States,United States,Heathrow,21069098,Miscellaneous edible preparations,Other,Bos taurus,1397.06,1360.77,60,ambient,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-15,United States,United States,Stansted,5119985,Embryos,Other,NO SPECIES NOMINATION PROVIDED,12.7,0.03,1,frozen,TechnicalUse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2021-01-15,China,China,Felixstowe,3074399,Fish & fish products,Other,Todarodes spp,24300,20074.5,1487,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042300,Sheep meat,Boneless,Ovis aries,22514.92,21313.96,1071,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notsatisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042250,Sheep meat,Legs,Ovis aries,22514.92,21313.96,1071,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notsatisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042300,Sheep meat,Boneless,Ovis aries,8282.92,7779.5,454,chilled,HumanConsumption,satisfactory,fullidentitycheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042250,Sheep meat,Legs,Ovis aries,8282.92,7779.5,454,chilled,HumanConsumption,satisfactory,fullidentitycheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042300,Sheep meat,Boneless,Ovis aries,11384.76,10732.44,573,chilled,HumanConsumption,satisfactory,sealcheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042230,Sheep meat,Chines and/or best ends,Ovis aries,11384.76,10732.44,573,chilled,HumanConsumption,satisfactory,sealcheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042250,Sheep meat,Legs,Ovis aries,11384.76,10732.44,573,chilled,HumanConsumption,satisfactory,sealcheck,notsatisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,New Zealand,New Zealand,London Gateway,2042300,Sheep meat,Boneless,Ovis aries,11717.1,11088.06,600,chilled,HumanConsumption,satisfactory,fullidentitycheck,notsatisfactory,notsatisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,Indonesia,Indonesia,London Gateway,16052900,Fish & fish products,Other,Metapenaeus monoceros,24516,11880,1800,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,China,China,Felixstowe,3074399,Fish & fish products,Other,Dosidicus gigas,24900,16100,2300,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,China,China,Felixstowe,19022099,"Preparations of cereals, flour, starch or milk",Other,N/A,10,8.8,2,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,Turkey,Turkey,Felixstowe,3028410,Fish & fish products,European sea bass (Dicentrarchus labrax),Dicentrarchus labrax,19543,13302,2191,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,Turkey,Turkey,Felixstowe,3028530,Fish & fish products,Gilt-head sea bream (Sparus aurata),Sparus aurata,19543,13302,2191,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,N/A,N/A,N/A
2021-01-16,India,India,Southampton,3038910,Fish & fish products,Freshwater fish,Mystus cavasius,20737.5,16520.35,1218,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Southampton,3038910,Fish & fish products,Freshwater fish,Ompok pabda,20737.5,16520.35,1218,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Southampton,3038910,Fish & fish products,Freshwater fish,Wallago attu,20737.5,16520.35,1218,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Southampton,3035990,Fish & fish products,Other,Pampus argenteus,20737.5,16520.35,1218,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Southampton,3049390,Fish & fish products,Other,Anguilla spp,20737.5,16520.35,1218,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Southampton,3061799,Fish & fish products,Other,Metapenaeus spp,20737.5,16520.35,1218,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,China,China,Southampton,230910,other POAO,"Dog or cat food, put up for retail sale",N/A,168,114,95,ambient,AnimalFeedingstuff,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,China,China,Southampton,230910,other POAO,"Dog or cat food, put up for retail sale",N/A,405,312,130,ambient,AnimalFeedingstuff,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3024990,Fish & fish products,Other,Pampus spp,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3028990,Fish & fish products,Other,Cephalopholis sonnerati,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3028990,Fish & fish products,Other,Epinephelus malabaricus,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3028990,Fish & fish products,Other,Leiognathus spp,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3028990,Fish & fish products,Other,Nemipterus Japonicus,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3028990,Fish & fish products,Other,Otra pesca,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3028990,Fish & fish products,Other,Parupeneus indicus,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3028990,Fish & fish products,Other,Pinjalo pinjalo,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3044990,Fish & fish products,Other,Thunnus albacares,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-16,India,India,Heathrow,3044500,Fish & fish products,Swordfish (Xiphias gladius),Xiphias gladius,810,666,62,chilled,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-17,Australia,Australia,Felixstowe,2044310,Lamb,Of lamb,Ovis aries,22887.14,22114.12,1263,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-17,India,India,Felixstowe,3061792,Fish & fish products,Shrimps of the genus Penaeus,Penaeus (Litopenaeus) vannamei,24920,15120,1400,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,2022-01-28,.TETRACYCLINES,satisfactory
2021-01-17,India,India,Felixstowe,3061792,Fish & fish products,Shrimps of the genus Penaeus,Penaeus (Litopenaeus) vannamei,24920,15120,1400,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,2022-01-28,Chloramphenicol,satisfactory
2021-01-17,India,India,Felixstowe,3061792,Fish & fish products,Shrimps of the genus Penaeus,Penaeus (Litopenaeus) vannamei,24920,15120,1400,frozen,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,satisfactory,N/A,N/A,2022-01-28,Nitrofurans,satisfactory
2021-01-17,Ecuador,Ecuador,Felixstowe,16041428,Fish & fish products,Other,Katsuwonus (Euthynnus) pelamis,20556,15896.64,4568,ambient,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
2021-01-17,Ecuador,Ecuador,Felixstowe,16041428,Fish & fish products,Other,Katsuwonus (Euthynnus) pelamis,15647.76,10938.24,3798,ambient,HumanConsumption,satisfactory,fullidentitycheck,satisfactory,notdone,N/A,reducedchecksregime,N/A,N/A,N/A
