"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OF5","87441","96122","Military","297.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OF4","72175","83573","Military","1098.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OF3","51425","61589","Military","3446.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OF2","40826","48550","Military","3958.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OF1","26504","35213","Military","1235.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OR9","48438","51699","Military","1159.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OR8","41822","48853","Military","3093.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OR7","38452","48853","Military","5081.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OR6","34160","42270","Military","7689.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OR4","30364","36086","Military","12247.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OR3","26036","30497","Military","12546.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","OR2","18859","30497","Military","20259.00","Military"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Director of Studies","72033","74914","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","B1","61122","73858","Teaching","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Senior Lecturer RMAS","38660","45294","Teaching","21.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Senior Lecturer RMAS","38660","45294","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Senior Lecturer (Special Responsibilities)","38741","48777","Teaching","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Senior Lecturer (Special Responsibilities)","38741","48777","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Academic Professor of Music (6048)","57678","57678","Specialist Instruction","2.57","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Academic Professor of Music (6048)","57678","57678","Training Support","1.62","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Soulbury Tier 4","59744","66207","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Soulbury Tier 4","59744","66207","Teaching Advice/Inspection","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 1","40986","45294","Teaching Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 2","32671","37174","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 2","32671","37174","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 2","32671","37174","Business Management","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 2","32671","37174","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 2","32671","37174","Obsolete Security","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 2","32671","37174","Teaching","0.65","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 2","32671","37174","Training Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 3","27628","29766","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Retired Officer 3","27628","29766","Direct Military Support","0.69","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Civilian Medical Practitioner","67713","80442","General Practice Medical","0.81","Medicine"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Senior Lecturer","47570","49475","Teaching","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Instrumental Professor of Music","47091","47091","Training Support","1.97","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Scottish Teacher Scale 1 (Secondary)","22866","36480","Teaching","19.54","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Scottish Teacher Scale 1 (Primary)","22866","36480","Teaching","0.95","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Subject Adviser","43689","49773","Teaching Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Soulbury Tier 5","52248","58607","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","School Catering Adviser","23841","28003","Health & Safety Practitioner","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Unqualified Teacher Overseas","16626","26295","Teaching","0.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Soulbury Tier 2","67309","77515","Teaching Leadership","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Area Officer Social Worker","51929","60914","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Chef/Cook 1","19917","22637","Soft Facilities Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Soulbury Tier 6 (Abated)","39502","49030","Teaching Advice/Inspection","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Child Guidance Senior Social Worker","39893","45587","Community Service","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Parent Partnership Officer","43112","50158","Teaching","2.70","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Assistant Head Teacher","39374","109366","Teaching Leadership","11.29","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Firefighter - Rank to Role","20864","27809","Fire Safety Practitioner","118.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Fire Service Crew Manager - Rank to Role","29557","30831","Fire Safety Practitioner","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Fire Service Watch Manager - Rank to Role","31498","32373","Fire Safety Practitioner","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","TUPE General","11352","60000","Administrative Support","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","TUPE General","11352","60000","Business Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Fire Service Station Manager","37961","41805","Fire Safety Practitioner","41.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Fire Service Group Manager","44635","46463","Fire Safety Practitioner","15.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Fire Service Group Manager","44635","46463","Health & Safety Practitioner","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Fire Service Area Manager","50417","55990","Fire Safety Practitioner","15.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Brigade Manager Assistant Chief Fire Officer","67189","67189","Fire Safety Practitioner","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Brigade Manager Chief Fire Officer","80627","80627","Fire Safety Practitioner","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Community Development Worker (W/T)","21682","24730","Community Development Work","3.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Community Development Worker","28404","30907","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Community Development Worker","28404","30907","Community Development Work","54.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Community Development Worker","28404","30907","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Senior Community Development Worker","35511","39961","Community Development Work","12.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Senior Community Development Worker","35511","39961","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army Command","1971252","Community Development Officer","41192","50259","Community Development Work","2.00","Operational Delivery"
