Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,June     ,England,North West,Merseyside,Non Dairy,IRISH MOILED,M,Birth Application,2
2015,June     ,England,South West,Gloucestershire,Non Dairy,IRISH MOILED,F,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,IRISH MOILED,F,Birth Application,1
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,IRISH MOILED,F,Birth Application,1
2015,June     ,England,Eastern,Suffolk,Non Dairy,IRISH MOILED,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,IRISH MOILED,M,Birth Application,2
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,IRISH MOILED X,F,Birth Application,1
2015,June     ,England,South West,Cornwall,Non Dairy,IRISH MOILED X,M,Birth Application,1
2015,June     ,England,South West,Devon,Non Dairy,IRISH MOILED X,M,Birth Application,2
2015,June     ,England,South East,Hampshire,Non Dairy,IRISH MOILED X,M,Birth Application,1
2015,June     ,England,South West,Avon,Non Dairy,IRISH MOILED X,F,Birth Application,3
2015,June     ,England,North East,Northumberland,Dairy,JERSEY,F,Birth Application,8
2015,June     ,England,North West,Cumbria,Dairy,JERSEY,F,Birth Application,26
2015,June     ,England,South East,Isle Of Wight,Dairy,JERSEY,F,Birth Application,1
2015,June     ,England,South East,Surrey,Dairy,JERSEY,M,Birth Application,9
2015,June     ,England,North West,Greater Manchester,Dairy,JERSEY,F,Birth Application,7
2015,June     ,England,North West,Cheshire,Dairy,JERSEY,M,Birth Application,6
2015,June     ,England,Eastern,Norfolk,Dairy,JERSEY,M,Birth Application,5
2015,June     ,England,South West,Gloucestershire,Dairy,JERSEY,F,Birth Application,2
2015,June     ,England,North East,Northumberland,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,South East,Buckinghamshire,Dairy,JERSEY,M,Birth Application,7
2015,June     ,England,Eastern,Hertfordshire,Dairy,JERSEY,F,Birth Application,1
2015,June     ,England,Eastern,Essex,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,West Midlands,West Midlands,Dairy,JERSEY,F,Birth Application,1
2015,June     ,England,South West,Somerset,Dairy,JERSEY,M,Birth Application,8
2015,June     ,England,South West,Wiltshire,Dairy,JERSEY,F,Birth Application,5
2015,June     ,England,South East,Kent,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,South East,East Sussex,Dairy,JERSEY,M,Birth Application,3
2015,June     ,England,Eastern,Essex,Dairy,JERSEY,F,Birth Application,11
2015,June     ,England,Eastern,Suffolk,Dairy,JERSEY,M,Birth Application,4
2015,June     ,England,Eastern,Suffolk,Dairy,JERSEY,F,Birth Application,2
2015,June     ,England,Eastern,Cambridgeshire,Dairy,JERSEY,F,Birth Application,2
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Dairy,JERSEY,F,Birth Application,1
2015,June     ,England,South West,Dorset,Dairy,JERSEY,F,Birth Application,29
2015,June     ,England,West Midlands,Staffordshire,Dairy,JERSEY,M,Birth Application,2
2015,June     ,England,West Midlands,Shropshire,Dairy,JERSEY,F,Birth Application,27
2015,June     ,England,South West,Cornwall,Dairy,JERSEY,F,Birth Application,76
2015,June     ,England,South East,Surrey,Dairy,JERSEY,F,Birth Application,11
2015,June     ,England,North West,Lancashire,Dairy,JERSEY,M,Birth Application,13
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Dairy,JERSEY,F,Birth Application,12
2015,June     ,England,South East,Buckinghamshire,Dairy,JERSEY,F,Birth Application,34
2015,June     ,England,East Midland,Northamptonshire,Dairy,JERSEY,F,Birth Application,7
2015,June     ,England,South West,Avon,Dairy,JERSEY,F,Birth Application,2
2015,June     ,England,West Midlands,Shropshire,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,Humberside,Dairy,JERSEY,F,Birth Application,2
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Dairy,JERSEY,M,Birth Application,2
2015,June     ,England,South West,Dorset,Dairy,JERSEY,M,Birth Application,6
2015,June     ,England,East Midland,Leicestershire,Dairy,JERSEY,F,Birth Application,9
2015,June     ,England,South West,Cornwall,Dairy,JERSEY,M,Birth Application,21
2015,June     ,England,South West,Somerset,Dairy,JERSEY,F,Birth Application,50
2015,June     ,England,East Midland,Derbyshire,Dairy,JERSEY,M,Birth Application,5
2015,June     ,England,South East,Berkshire,Dairy,JERSEY,F,Birth Application,2
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Dairy,JERSEY,F,Birth Application,12
2015,June     ,England,South East,Hampshire,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Dairy,JERSEY,F,Birth Application,10
2015,June     ,England,East Midland,Nottinghamshire,Dairy,JERSEY,F,Birth Application,3
2015,June     ,England,Eastern,Bedfordshire,Dairy,JERSEY,F,Birth Application,10
2015,June     ,England,North West,Cheshire,Dairy,JERSEY,F,Birth Application,14
2015,June     ,England,North West,Lancashire,Dairy,JERSEY,F,Birth Application,18
2015,June     ,England,South West,Wiltshire,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,South East,Oxfordshire,Dairy,JERSEY,F,Birth Application,17
2015,June     ,England,Eastern,Norfolk,Dairy,JERSEY,F,Birth Application,12
2015,June     ,England,South West,Devon,Dairy,JERSEY,M,Birth Application,23
2015,June     ,England,West Midlands,Staffordshire,Dairy,JERSEY,F,Birth Application,10
2015,June     ,England,North West,Greater Manchester,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,South East,East Sussex,Dairy,JERSEY,F,Birth Application,5
2015,June     ,England,East Midland,Leicestershire,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,Eastern,Hertfordshire,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,South East,Berkshire,Dairy,JERSEY,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Dairy,JERSEY,M,Birth Application,2
2015,June     ,England,South East,Hampshire,Dairy,JERSEY,F,Birth Application,13
2015,June     ,England,North West,Cumbria,Dairy,JERSEY,M,Birth Application,10
2015,June     ,England,South East,Kent,Dairy,JERSEY,F,Birth Application,29
2015,June     ,England,East Midland,Derbyshire,Dairy,JERSEY,F,Birth Application,26
2015,June     ,England,South West,Devon,Dairy,JERSEY,F,Birth Application,92
2015,June     ,England,West Midlands,Hereford & Worcester,Dairy,JERSEY,F,Birth Application,21
2015,June     ,England,East Midland,Leicestershire,Dairy,JERSEY X,F,Birth Application,14
2015,June     ,England,East Midland,Derbyshire,Dairy,JERSEY X,F,Birth Application,5
2015,June     ,England,North West,Lancashire,Dairy,JERSEY X,M,Birth Application,1
2015,June     ,England,North West,Cheshire,Dairy,JERSEY X,M,Birth Application,1
2015,June     ,England,South West,Cornwall,Dairy,JERSEY X,F,Birth Application,10
2015,June     ,England,South East,West Sussex,Dairy,JERSEY X,F,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Dairy,JERSEY X,F,Birth Application,1
2015,June     ,England,South East,Buckinghamshire,Dairy,JERSEY X,F,Birth Application,2
2015,June     ,England,East Midland,Leicestershire,Dairy,JERSEY X,M,Birth Application,2
2015,June     ,England,South West,Devon,Dairy,JERSEY X,M,Birth Application,3
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Dairy,JERSEY X,M,Birth Application,2
2015,June     ,England,South West,Cornwall,Dairy,JERSEY X,M,Birth Application,5
2015,June     ,England,South East,Hampshire,Dairy,JERSEY X,F,Birth Application,1
2015,June     ,England,South West,Dorset,Dairy,JERSEY X,M,Birth Application,3
2015,June     ,England,South East,Buckinghamshire,Dairy,JERSEY X,M,Birth Application,4
2015,June     ,England,West Midlands,Shropshire,Dairy,JERSEY X,M,Birth Application,5
2015,June     ,England,North West,Cheshire,Dairy,JERSEY X,F,Birth Application,6
2015,June     ,England,Yorkshire and the Humber,Humberside,Dairy,JERSEY X,F,Birth Application,1
2015,June     ,England,North East,Northumberland,Dairy,JERSEY X,M,Birth Application,1
2015,June     ,England,North West,Cumbria,Dairy,JERSEY X,M,Birth Application,3
2015,June     ,England,South West,Gloucestershire,Dairy,JERSEY X,F,Birth Application,2
2015,June     ,England,East Midland,Derbyshire,Dairy,JERSEY X,M,Birth Application,2
2015,June     ,England,South East,Kent,Dairy,JERSEY X,F,Birth Application,1
2015,June     ,England,West Midlands,Staffordshire,Dairy,JERSEY X,F,Birth Application,10
2015,June     ,England,North West,Lancashire,Dairy,JERSEY X,F,Birth Application,3
2015,June     ,England,West Midlands,Staffordshire,Dairy,JERSEY X,M,Birth Application,4
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Dairy,JERSEY X,M,Birth Application,1
2015,June     ,England,South East,Kent,Dairy,JERSEY X,M,Birth Application,1
2015,June     ,England,South East,Hampshire,Dairy,JERSEY X,M,Birth Application,1
2015,June     ,England,South West,Avon,Dairy,JERSEY X,F,Birth Application,7
2015,June     ,England,South West,Avon,Dairy,JERSEY X,M,Birth Application,2
2015,June     ,England,South East,West Sussex,Dairy,JERSEY X,M,Birth Application,1
2015,June     ,England,Eastern,Bedfordshire,Dairy,JERSEY X,F,Birth Application,1
2015,June     ,England,North West,Cumbria,Dairy,JERSEY X,F,Birth Application,6
2015,June     ,England,South West,Devon,Dairy,JERSEY X,F,Birth Application,12
2015,June     ,England,Eastern,Bedfordshire,Dairy,JERSEY X,M,Birth Application,3
2015,June     ,England,South West,Somerset,Dairy,JERSEY X,M,Birth Application,4
2015,June     ,England,South West,Somerset,Dairy,JERSEY X,F,Birth Application,8
2015,June     ,England,West Midlands,Shropshire,Dairy,JERSEY X,F,Birth Application,21
2015,June     ,England,South West,Dorset,Dairy,JERSEY X,F,Birth Application,23
2015,June     ,England,East Midland,Nottinghamshire,Dairy,KERRY,M,Birth Application,1
2015,June     ,England,East Midland,Nottinghamshire,Dairy,KERRY,F,Birth Application,1
2015,June     ,England,South West,Gloucestershire,Dairy,KERRY X,M,Birth Application,1
2015,June     ,England,South West,Gloucestershire,Dairy,KERRY X,F,Birth Application,1
2015,June     ,England,South East,West Sussex,Dairy,KIWI CROSS,F,Birth Application,1
2015,June     ,England,South West,Avon,Dairy,KIWI CROSS,F,Birth Application,3
2015,June     ,England,South West,Avon,Dairy,KIWI CROSS,M,Birth Application,2
2015,June     ,England,West Midlands,Hereford & Worcester,Dairy,KIWI CROSS,F,Birth Application,1
2015,June     ,England,South West,Somerset,Non Dairy,LIMOUSIN,F,Birth Application,79
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,LIMOUSIN,F,Birth Application,33
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,LIMOUSIN,F,Birth Application,7
2015,June     ,England,South West,Devon,Non Dairy,LIMOUSIN,F,Birth Application,210
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,LIMOUSIN,M,Birth Application,38
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Non Dairy,LIMOUSIN,M,Birth Application,57
2015,June     ,England,Eastern,Norfolk,Non Dairy,LIMOUSIN,F,Birth Application,12
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,LIMOUSIN,M,Birth Application,14
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,LIMOUSIN,F,Birth Application,29
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,LIMOUSIN,F,Birth Application,4
2015,June     ,England,North East,Durham,Non Dairy,LIMOUSIN,M,Birth Application,45
2015,June     ,England,South East,Buckinghamshire,Non Dairy,LIMOUSIN,F,Birth Application,15
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,LIMOUSIN,F,Birth Application,26
2015,June     ,England,South West,Cornwall,Non Dairy,LIMOUSIN,F,Birth Application,119
2015,June     ,England,North West,Cheshire,Non Dairy,LIMOUSIN,F,Birth Application,24
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Non Dairy,LIMOUSIN,F,Birth Application,59
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,LIMOUSIN,F,Birth Application,66
2015,June     ,England,North West,Cumbria,Non Dairy,LIMOUSIN,M,Birth Application,390
2015,June     ,England,West Midlands,West Midlands,Non Dairy,LIMOUSIN,F,Birth Application,1
2015,June     ,England,North West,Cumbria,Non Dairy,LIMOUSIN,F,Birth Application,435
2015,June     ,England,Eastern,Bedfordshire,Non Dairy,LIMOUSIN,M,Birth Application,1
2015,June     ,England,South East,Kent,Non Dairy,LIMOUSIN,F,Birth Application,21
2015,June     ,England,South West,Dorset,Non Dairy,LIMOUSIN,F,Birth Application,11
2015,June     ,England,South East,Buckinghamshire,Non Dairy,LIMOUSIN,M,Birth Application,23
2015,June     ,England,South East,Oxfordshire,Non Dairy,LIMOUSIN,M,Birth Application,9
2015,June     ,England,North West,Cheshire,Non Dairy,LIMOUSIN,M,Birth Application,23
2015,June     ,England,North East,Cleveland,Non Dairy,LIMOUSIN,M,Birth Application,17
2015,June     ,England,East Midland,Leicestershire,Non Dairy,LIMOUSIN,F,Birth Application,43
2015,June     ,England,South West,Gloucestershire,Non Dairy,LIMOUSIN,F,Birth Application,27
2015,June     ,England,Eastern,Suffolk,Non Dairy,LIMOUSIN,F,Birth Application,7
2015,June     ,England,Eastern,Essex,Non Dairy,LIMOUSIN,M,Birth Application,9
2015,June     ,England,South West,Avon,Non Dairy,LIMOUSIN,M,Birth Application,20
2015,June     ,England,North East,Cleveland,Non Dairy,LIMOUSIN,F,Birth Application,11
2015,June     ,England,South East,Kent,Non Dairy,LIMOUSIN,M,Birth Application,16
2015,June     ,England,Eastern,Essex,Non Dairy,LIMOUSIN,F,Birth Application,14
2015,June     ,England,West Midlands,West Midlands,Non Dairy,LIMOUSIN,M,Birth Application,2
2015,June     ,England,South East,East Sussex,Non Dairy,LIMOUSIN,M,Birth Application,4
2015,June     ,England,South West,Cornwall,Non Dairy,LIMOUSIN,M,Birth Application,109
2015,June     ,England,South East,Berkshire,Non Dairy,LIMOUSIN,M,Birth Application,1
2015,June     ,England,Eastern,Norfolk,Non Dairy,LIMOUSIN,M,Birth Application,12
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,LIMOUSIN,M,Birth Application,174
2015,June     ,England,South West,Gloucestershire,Non Dairy,LIMOUSIN,M,Birth Application,18
2015,June     ,England,South East,Surrey,Non Dairy,LIMOUSIN,M,Birth Application,2
2015,June     ,England,North West,Greater Manchester,Non Dairy,LIMOUSIN,M,Birth Application,19
2015,June     ,England,East Midland,Derbyshire,Non Dairy,LIMOUSIN,M,Birth Application,96
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,LIMOUSIN,F,Birth Application,15
2015,June     ,England,North East,Durham,Non Dairy,LIMOUSIN,F,Birth Application,37
2015,June     ,England,West Midlands,Shropshire,Non Dairy,LIMOUSIN,F,Birth Application,115
2015,June     ,England,East Midland,Leicestershire,Non Dairy,LIMOUSIN,M,Birth Application,48
2015,June     ,England,North East,Northumberland,Non Dairy,LIMOUSIN,M,Birth Application,40
2015,June     ,England,South East,West Sussex,Non Dairy,LIMOUSIN,M,Birth Application,3
2015,June     ,England,South West,Wiltshire,Non Dairy,LIMOUSIN,M,Birth Application,26
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,LIMOUSIN,F,Birth Application,86
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,LIMOUSIN,M,Birth Application,37
2015,June     ,England,North East,Northumberland,Non Dairy,LIMOUSIN,F,Birth Application,52
2015,June     ,England,East Midland,Derbyshire,Non Dairy,LIMOUSIN,F,Birth Application,94
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,LIMOUSIN,F,Birth Application,187
2015,June     ,England,South West,Somerset,Non Dairy,LIMOUSIN,M,Birth Application,90
2015,June     ,England,South West,Devon,Non Dairy,LIMOUSIN,M,Birth Application,196
2015,June     ,England,North West,Lancashire,Non Dairy,LIMOUSIN,M,Birth Application,102
2015,June     ,England,Eastern,Bedfordshire,Non Dairy,LIMOUSIN,F,Birth Application,1
2015,June     ,England,South West,Dorset,Non Dairy,LIMOUSIN,M,Birth Application,16
2015,June     ,England,South East,Oxfordshire,Non Dairy,LIMOUSIN,F,Birth Application,6
2015,June     ,England,South East,West Sussex,Non Dairy,LIMOUSIN,F,Birth Application,1
2015,June     ,England,North West,Lancashire,Non Dairy,LIMOUSIN,F,Birth Application,98
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,LIMOUSIN,M,Birth Application,1
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,LIMOUSIN,M,Birth Application,16
2015,June     ,England,Eastern,Suffolk,Non Dairy,LIMOUSIN,M,Birth Application,8
2015,June     ,England,South West,Wiltshire,Non Dairy,LIMOUSIN,F,Birth Application,26
2015,June     ,England,South West,Avon,Non Dairy,LIMOUSIN,F,Birth Application,25
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,LIMOUSIN,F,Birth Application,25
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,LIMOUSIN,M,Birth Application,69
2015,June     ,England,North West,Greater Manchester,Non Dairy,LIMOUSIN,F,Birth Application,19
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,LIMOUSIN,M,Birth Application,26
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,LIMOUSIN,M,Birth Application,97
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,LIMOUSIN,M,Birth Application,18
2015,June     ,England,West Midlands,Shropshire,Non Dairy,LIMOUSIN,M,Birth Application,136
2015,June     ,England,South East,Buckinghamshire,Non Dairy,LIMOUSIN X,M,Birth Application,39
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,LIMOUSIN X,M,Birth Application,87
2015,June     ,England,North East,Cleveland,Non Dairy,LIMOUSIN X,F,Birth Application,59
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,LIMOUSIN X,M,Birth Application,36
2015,June     ,England,South West,Scilly Isles,Non Dairy,LIMOUSIN X,F,Birth Application,1
2015,June     ,England,North West,Cheshire,Non Dairy,LIMOUSIN X,M,Birth Application,219
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,LIMOUSIN X,M,Birth Application,969
2015,June     ,England,South West,Avon,Non Dairy,LIMOUSIN X,M,Birth Application,116
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,LIMOUSIN X,F,Birth Application,72
2015,June     ,England,North West,Merseyside,Non Dairy,LIMOUSIN X,F,Birth Application,18
2015,June     ,England,Eastern,Hertfordshire,Non Dairy,LIMOUSIN X,M,Birth Application,12
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,LIMOUSIN X,F,Birth Application,926
2015,June     ,England,East Midland,Derbyshire,Non Dairy,LIMOUSIN X,F,Birth Application,496
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,LIMOUSIN X,M,Birth Application,199
2015,June     ,England,South East,West Sussex,Non Dairy,LIMOUSIN X,F,Birth Application,26
2015,June     ,England,South West,Dorset,Non Dairy,LIMOUSIN X,F,Birth Application,127
2015,June     ,England,South East,East Sussex,Non Dairy,LIMOUSIN X,M,Birth Application,69
2015,June     ,England,South East,East Sussex,Non Dairy,LIMOUSIN X,F,Birth Application,84
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,LIMOUSIN X,M,Birth Application,74
2015,June     ,England,South West,Gloucestershire,Non Dairy,LIMOUSIN X,M,Birth Application,113
2015,June     ,England,Eastern,Hertfordshire,Non Dairy,LIMOUSIN X,F,Birth Application,11
2015,June     ,England,Eastern,Suffolk,Non Dairy,LIMOUSIN X,M,Birth Application,33
2015,June     ,England,South West,Devon,Non Dairy,LIMOUSIN X,M,Birth Application,807
2015,June     ,England,Eastern,Cambridgeshire,Non Dairy,LIMOUSIN X,F,Birth Application,44
2015,June     ,England,South East,Isle Of Wight,Non Dairy,LIMOUSIN X,F,Birth Application,7
2015,June     ,England,South East,West Sussex,Non Dairy,LIMOUSIN X,M,Birth Application,24
2015,June     ,England,East Midlands/Yorkshire and the Humber,Lincolnshire,Non Dairy,LIMOUSIN X,F,Birth Application,193
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,LIMOUSIN X,M,Birth Application,123
2015,June     ,England,South West,Avon,Non Dairy,LIMOUSIN X,F,Birth Application,113
2015,June     ,England,West Midlands,West Midlands,Non Dairy,LIMOUSIN X,F,Birth Application,18
2015,June     ,England,North West,Cheshire,Non Dairy,LIMOUSIN X,F,Birth Application,170
2015,June     ,England,North East,Tyne & Wear,Non Dairy,LIMOUSIN X,F,Birth Application,13
2015,June     ,England,South East,Surrey,Non Dairy,LIMOUSIN X,M,Birth Application,37
2015,June     ,England,South West,Cornwall,Non Dairy,LIMOUSIN X,F,Birth Application,636
2015,June     ,England,North East,Cleveland,Non Dairy,LIMOUSIN X,M,Birth Application,66
2015,June     ,England,North East,Durham,Non Dairy,LIMOUSIN X,M,Birth Application,488
2015,June     ,England,South West,Somerset,Non Dairy,LIMOUSIN X,M,Birth Application,353
2015,June     ,England,South West,Scilly Isles,Non Dairy,LIMOUSIN X,M,Birth Application,3
2015,June     ,England,South East,Kent,Non Dairy,LIMOUSIN X,F,Birth Application,90
2015,June     ,England,Eastern,Essex,Non Dairy,LIMOUSIN X,F,Birth Application,66
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,LIMOUSIN X,M,Birth Application,143
2015,June     ,England,South West,Somerset,Non Dairy,LIMOUSIN X,F,Birth Application,369
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,LIMOUSIN X,M,Birth Application,437
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,LIMOUSIN X,F,Birth Application,422
2015,June     ,England,North West,Cumbria,Non Dairy,LIMOUSIN X,M,Birth Application,1902
2015,June     ,England,East Midland,Derbyshire,Non Dairy,LIMOUSIN X,M,Birth Application,496
2015,June     ,England,Eastern,Essex,Non Dairy,LIMOUSIN X,M,Birth Application,57
2015,June     ,England,South East,Hampshire,Non Dairy,LIMOUSIN X,M,Birth Application,18
2015,June     ,England,East Midland,Leicestershire,Non Dairy,LIMOUSIN X,F,Birth Application,156
2015,June     ,England,North West,Greater Manchester,Non Dairy,LIMOUSIN X,M,Birth Application,105
2015,June     ,England,North East,Tyne & Wear,Non Dairy,LIMOUSIN X,M,Birth Application,10
2015,June     ,England,South East,Oxfordshire,Non Dairy,LIMOUSIN X,M,Birth Application,59
2015,June     ,England,South West,Cornwall,Non Dairy,LIMOUSIN X,M,Birth Application,677
2015,June     ,England,South West,Wiltshire,Non Dairy,LIMOUSIN X,M,Birth Application,109
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,LIMOUSIN X,F,Birth Application,94
2015,June     ,England,South East,Hampshire,Non Dairy,LIMOUSIN X,F,Birth Application,18
2015,June     ,England,South East,Isle Of Wight,Non Dairy,LIMOUSIN X,M,Birth Application,3
2015,June     ,England,West Midlands,West Midlands,Non Dairy,LIMOUSIN X,M,Birth Application,11
2015,June     ,England,South East,Berkshire,Non Dairy,LIMOUSIN X,M,Birth Application,4
2015,June     ,England,South East,Berkshire,Non Dairy,LIMOUSIN X,F,Birth Application,4
2015,June     ,England,East Midland,Leicestershire,Non Dairy,LIMOUSIN X,M,Birth Application,170
2015,June     ,England,South West,Dorset,Non Dairy,LIMOUSIN X,M,Birth Application,124
2015,June     ,England,West Midlands,Warwickshire,Non Dairy,LIMOUSIN X,M,Birth Application,100
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,LIMOUSIN X,M,Birth Application,476
2015,June     ,England,Yorkshire and the Humber,South Yorkshire,Non Dairy,LIMOUSIN X,F,Birth Application,101
2015,June     ,England,Eastern,Bedfordshire,Non Dairy,LIMOUSIN X,F,Birth Application,13
2015,June     ,England,South East,Buckinghamshire,Non Dairy,LIMOUSIN X,F,Birth Application,42
2015,June     ,England,North West,Merseyside,Non Dairy,LIMOUSIN X,M,Birth Application,29
2015,June     ,England,Eastern,Bedfordshire,Non Dairy,LIMOUSIN X,M,Birth Application,18
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Non Dairy,LIMOUSIN X,M,Birth Application,245
2015,June     ,England,North East,Northumberland,Non Dairy,LIMOUSIN X,M,Birth Application,668
2015,June     ,England,Eastern,Norfolk,Non Dairy,LIMOUSIN X,F,Birth Application,160
2015,June     ,England,Eastern,Norfolk,Non Dairy,LIMOUSIN X,M,Birth Application,161
2015,June     ,England,West Midlands,Shropshire,Non Dairy,LIMOUSIN X,M,Birth Application,617
2015,June     ,England,North West,Greater Manchester,Non Dairy,LIMOUSIN X,F,Birth Application,85
2015,June     ,England,North East,Northumberland,Non Dairy,LIMOUSIN X,F,Birth Application,674
2015,June     ,England,North West,Lancashire,Non Dairy,LIMOUSIN X,M,Birth Application,376
2015,June     ,England,North East,Durham,Non Dairy,LIMOUSIN X,F,Birth Application,449
2015,June     ,England,South West,Gloucestershire,Non Dairy,LIMOUSIN X,F,Birth Application,113
2015,June     ,England,East Midland,Northamptonshire,Non Dairy,LIMOUSIN X,F,Birth Application,89
2015,June     ,England,Yorkshire and the Humber,Humberside,Non Dairy,LIMOUSIN X,F,Birth Application,156
2015,June     ,England,West Midlands,Shropshire,Non Dairy,LIMOUSIN X,F,Birth Application,556
2015,June     ,England,South West,Wiltshire,Non Dairy,LIMOUSIN X,F,Birth Application,107
2015,June     ,England,West Midlands,Staffordshire,Non Dairy,LIMOUSIN X,F,Birth Application,424
2015,June     ,England,North West,Lancashire,Non Dairy,LIMOUSIN X,F,Birth Application,341
2015,June     ,England,Eastern,Suffolk,Non Dairy,LIMOUSIN X,F,Birth Application,45
2015,June     ,England,South East,Oxfordshire,Non Dairy,LIMOUSIN X,F,Birth Application,52
2015,June     ,England,South East,Kent,Non Dairy,LIMOUSIN X,M,Birth Application,93
2015,June     ,England,Yorkshire and the Humber,West Yorkshire,Non Dairy,LIMOUSIN X,F,Birth Application,217
2015,June     ,England,South East,Surrey,Non Dairy,LIMOUSIN X,F,Birth Application,28
2015,June     ,England,North West,Cumbria,Non Dairy,LIMOUSIN X,F,Birth Application,1871
2015,June     ,England,South West,Devon,Non Dairy,LIMOUSIN X,F,Birth Application,838
2015,June     ,England,South East,Hampshire,Non Dairy,LINCOLN RED,F,Birth Application,3
2015,June     ,England,Eastern,Suffolk,Non Dairy,LINCOLN RED,M,Birth Application,1
2015,June     ,England,East Midland,Derbyshire,Non Dairy,LINCOLN RED,F,Birth Application,2
2015,June     ,England,West Midlands,Hereford & Worcester,Non Dairy,LINCOLN RED,F,Birth Application,6
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,LINCOLN RED,M,Birth Application,1
2015,June     ,England,South West,Devon,Non Dairy,LINCOLN RED,F,Birth Application,3
2015,June     ,England,Yorkshire and the Humber,North Yorkshire,Non Dairy,LINCOLN RED,F,Birth Application,1
2015,June     ,England,Eastern,Essex,Non Dairy,LINCOLN RED,F,Birth Application,1
2015,June     ,England,Eastern,Essex,Non Dairy,LINCOLN RED,M,Birth Application,2
2015,June     ,England,North West,Lancashire,Non Dairy,LINCOLN RED,M,Birth Application,3
2015,June     ,England,Eastern,Norfolk,Non Dairy,LINCOLN RED,F,Birth Application,6
2015,June     ,England,North East,Northumberland,Non Dairy,LINCOLN RED,M,Birth Application,1
2015,June     ,England,East Midland,Nottinghamshire,Non Dairy,LINCOLN RED,M,Birth Application,1
2015,June     ,England,East Midland,Leicestershire,Non Dairy,LINCOLN RED,F,Birth Application,1
2015,June     ,England,North West,Lancashire,Non Dairy,LINCOLN RED,F,Birth Application,7
2015,June     ,England,Eastern,Norfolk,Non Dairy,LINCOLN RED,M,Birth Application,2
