"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Officer","0.80","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Manager","0.80","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","0.60","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band C","29465","36061","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band C","29465","36061","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band C","29465","36061","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Fast Streamer","27500","43400","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band D","24007","28000","Correspondence Manager","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band D","24007","28000","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band D","24007","28000","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band D","24007","28000","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band D","24007","28000","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band D","24007","28000","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band D","24007","28000","Executive Assistant","0.50","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1001","Band E","19135","22250","Finance Officer","0.42","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band A","50534","67969","Policy Advisor","0.90","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band A","50534","67969","Programme Manager","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band A","50534","67969","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band B","35188","44964","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band C","29465","36061","Policy Support Officer","0.50","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band C","29465","36061","Policy Support Officer","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band C","29465","36061","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band C","29465","36061","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Fast Streamer","27500","43400","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band D","24007","28000","Policy Support Officer","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1002","Band D","24007","28000","Executive Assistant","0.50","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1004","Band A","50534","67969","Policy Manager","6.70","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1004","Band B","35188","44964","Policy Officer","2.50","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1004","Band C","29465","36061","Policy Officer","3.50","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1004","Band D","24007","28000","Policy Officer","4.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1004","Band E","19135","22250","Correspondence Clerk","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1004","Fast Streamer","27500","43400","Fast Streamer","4.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1005","Band A","50534","67969","Delivery Planner","7.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1005","Band B","35188","44964","Delivery Planner","6.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1005","Band C","29465","36061","Delivery Planner","8.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1005","Band D","24007","28000","Delivery Planner","3.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1005","Band E","19135","22250","Delivery Planner","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1005","Fast Streamer","27500","43400","Delivery Planner","2.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1006","Band A","50534","67969","Policy Manager","6.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1006","Band B","35188","44964","Senior Policy Advisor","4.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1006","Band C","29465","36061","Policy Advisor","3.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1006","Band D","24007","28000","Policy Officer","2.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1006","Band E","19135","22250","Policy Support Officer","0.80","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1007","Band A","50534","67969","Head of Branch","2.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1007","Band B","35188","44964","Senior Policy Manager","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1007","Fast Streamer","27500","43400","Fast streamer","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1007","Band C","29465","36061","Policy Manager","3.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1007","Band D","24007","28000","Policy Officer","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1007","Band D","24007","28000","Apprentice","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band A","50534","67969","Senior Commissioning Manager","8.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band A","50534","67969","Senior Commissioning Manager","3.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band A","50534","67969","Senior Commissioning Manager","10.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band B","35188","44964","Competition Support and Data Managers","10.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band B","35188","44964","Competition Support and Data Managers","6.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band A","50534","67969","Competiton Regional Lead Manager","10.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band B","35188","44964","Competition Project Managers","6.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1008","Band D","24007","28000","Competition Team Admin Support","6.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1009","Band A","50534","67969","Project Manager","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1009","Band A","50534","67969","Design manager","3.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1009","Band A","50534","67969","Transition manager","2.60","Operational delivery"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1011","Band A","50534","67969","Design & Activity Coordinator lead","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1011","Band A","50534","67969","Training requirements lead","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1011","Band A","50534","67969","NPS/CRC Formation lead","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1011","Band A","50534","67969","Through the Gate lead","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1012","Band A","50534","67969","Senior Policy Advisor","5.70","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1012","Band C","29465","36061","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1003","Band A","50534","67969","Senior Policy Advisor","6.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1003","Band B","35188","44964","Senior Policy Advisor","3.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1003","Fast Streamer","27500","43400","Policy Advisor","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1003","Band C","29465","36061","Policy Support Officer","3.80","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1003","Band D","24007","28000","Policy Support Officer","3.00","Policy"
"Ministry of Justice","Ministry of Justice","Criminal Justice Group","CJG1003","Band E","19135","22250","Personal Secretary","1.00","Policy"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band A","50534","67969","Learning Services","5.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band A","50534","67969","Finance and Performance","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band A","50534","67969","Contact Services","1.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band A","50534","67969","Commercial","7.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band A","50534","67969","ISSS","1.00","Information Technology"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band A","50534","67969","Finance Projects","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band B","35188","44964","Learning Services","12.46","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band B","35188","44964","Finance and Performance","4.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band B","35188","44964","Contact Services","20.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band B","35188","44964","Commercial","8.95","Operational Research"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band B","35188","44964","ISSS","13.43","Information Technology"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band B","35188","44964","Finance Services","17.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band B","35188","44964","Facilities","1.00","Property and Asset Management"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band C","29465","36061","Learning Services","4.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band C","29465","36061","Finance and Performance","5.08","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band C","29465","36061","Contact Services","10.61","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band C","29465","36061","Commercial","6.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band C","29465","36061","ISSS","18.73","Information Technology"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band C","29465","36061","Finance Services","17.79","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band C","29465","36061","Facilities","2.00","Property and Asset Management"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band D","24007","28000","Learning Services","4.68","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band D","24007","28000","Finance and Performance","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band D","24007","28000","Contact Services","38.23","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band D","24007","28000","Commercial","3.59","Operational Research"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band D","24007","28000","ISSS","21.22","Information Technology"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band D","24007","28000","Finance Services","68.71","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band D","24007","28000","Facilities","2.00","Property and Asset Management"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band E","19135","22250","Learning Services","12.60","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band E","19135","22250","Contact Services","106.33","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band E","19135","22250","Commercial","3.00","Operational Research"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band E","19135","22250","ISSS","10.00","Information Technology"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band E","19135","22250","Finance Services","72.91","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band E","19135","22250","Business Support","7.23","Policy"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band F","16737","18700","Learning Services","1.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band F","16737","18700","Contact Services","11.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band F","16737","18700","Finance Services","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG2001","Band F","16737","18700","Facilities","2.00","Property and Asset Management"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band A","50534","67969","HR Officer","8.60","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band A","50534","67969","HR Officer","2.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band B","35188","44964","HR Officer","22.11","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band B","35188","44964","HR Officer","29.87","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band C","29465","36061","HR Officer","95.17","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band C","29465","36061","HR Officer","12.00","Operational Delivery"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band D","24007","28000","HR Officer","76.78","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band E","19135","22250","HR Officer","149.46","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1001","Band F","16737","18700","HR Officer","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band A","50534","67969","Head of SMO Operations","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band A","50534","67969","Service Manager","3.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band A","50534","67969","Service Support Manager","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band A","50534","67969","Project Lead -  P2P","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band A","50534","67969","Project Lead – Financial Reporting.","1.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Cash Management Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Change Control Manager","2.00","Programme and Project Management (PPM)"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Service Performance Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Service Performance Manager","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Data Management Team Manager","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","MoJ HQ Transaction Team Leader","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Finance Transaction Officer","6.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Data Management Team","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Personal Assistant","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Process Officer","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Head of Payroll Operations","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Head of Business Compliance","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Programme Payroll Lead","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Systems and Operational Support Lead","0.89","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Transactional Team","0.95","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","Continuous Improvement Lead","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band B","35188","44964","IT Support and Data Integrity Lead","0.65","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Business Support and Finance Manager","0.70","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Business Compliance","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Continuous Improvement","0.59","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Customer Service and Change","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Data Integrity","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","IT Support","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Operational Payroll","3.80","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Reconciliation Team","0.81","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Systems and Operational Support Manager","1.81","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band C","29465","36061","Transactional Team","0.70","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Business Support and Finance","0.81","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Business Compliance Team","2.81","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Continuous Improvement and Overpayments","3.31","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Customer Service and Change","2.54","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Data Integrity","2.65","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","IT Support","2.72","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Reconciliation Team","1.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Operational Payroll","3.59","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Systems and Operational Support","7.18","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band D","24007","28000","Transactional Team","1.95","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Business Support and Finance","3.52","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Business Compliance Team","0.70","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Change and Customer Service Team","1.80","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Continuous Improvement and Overpayments","0.86","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Data Integrity","1.95","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","IT Support","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Operational Payroll","26.48","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Reconciliation Team","3.45","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Systems and Operational Support","1.64","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band E","19135","22250","Transactional Team","10.51","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band F","16737","18700","Business Compliance Team","5.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1002","Band F","16737","18700","Transactional Team","2.00","Finance"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1003","Band A","50534","67969","HRBP","8.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1003","Band B","35188","44964","HRBP","2.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1003","Fast Streamer","27500","43400","HRBP","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1003","Band D","24007","28000","Business Manager","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band A","50534","67969","Head of Strategic Workforce Planning","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band A","50534","67969","Head of Resourcing","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band B","35188","44964","Senior Adviser Strategic Workforce planning","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band B","35188","44964","Senior Adviser Performance Management","0.60","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band B","35188","44964","Fast Stream Grade Manager","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band B","35188","44964","Career Transition Coach and Adviser","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band B","35188","44964","Task and Finish Team Programme Manager","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Fast Streamer","27500","43400","Performance Management Implementation project manager","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Fast Streamer","27500","43400","Attendance Management Project manager","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Fast Streamer","27500","43400","Resourcing and Recruitment adviser","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band C","29465","36061","Performance Management Implementation project officer","0.80","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band C","29465","36061","Career Transition Coach and Adviser","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band D","24007","28000","Career Transition Coach and Adviser","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1004","Band D","24007","28000","Career Transition Service Adviser","0.50","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band A","50534","67969","Head Of reward","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band A","50534","67969","Head Of ER","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band A","50534","67969","Head of Policy","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band C","29465","36061","Fast streamer","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band B","35188","44964","Senior Performance & Reward Adviser","2.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band B","35188","44964","Senior Er Manager","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band B","35188","44964","Senior policy Manager","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band B","35188","44964","Policy and ER Manger","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band C","29465","36061","Reward Adviser","1.00","Human Resources"
"Ministry of Justice","Ministry of Justice","Corporate Services Group","CSG1005","Band B","35188","44964","Senior Policy Adviser","1.00","Human Resources"
