"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Sustainable Business","EA_DONS","SG4","27572","33869","Officer Operations National Services","2.20","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Management","EA_DDHSW","SG7","55819","69471","Manager Operations National Services","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Operations Ouse/Stour","EA_DDLNA","SG2","18392","22274","Team Member Lincolnshire and Northamptonshire","6.48","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Operations Change","EA_DDOBS","SG6","44477","55631","Not in Post","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Waste Regulation - Strategy","EA_DDWRM","SG5","34879","42955","Officer Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia","EA_DDEN","SG5","34879","42955","Officer East Anglia","4.54","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Digital and Skills - Knowledge Information Management","EA_DDS","SG5","34879","42955","Not in Post","1.00","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Governance and Engagement - Government Relations","EA_DDGE","SG7","55819","69471","Manager Governance and Engagement","2.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Flood and Coastal Risk Management - Programme","EA_DDCLA","SG6","44477","55631","Team Leader Cumbria and Lancashire","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Efficiency and Portfolio","EA_DDAP","SG6","44477","55631","Team Leader Flood and Coastal Risk Management","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Environment Planning and Engagement - Management","EA_DDLDN","SG6","44477","55631","Senior Officer London","0.60","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business","EA_DDIMR","SG6","44477","55631","Senior Officer Operational Services","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change","EA_DDCC","SG6","44477","55631","Senior Officer Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Operations Nene","EA_DDLNA","SG2","18392","22274","Team Member Lincolnshire and Northamptonshire","2.59","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands - Flood and Coastal Risk Management - Programme","EA_DDWM","SG5","34879","42955","Advisor West Midlands","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Flood and Coastal Risk Management Operations - Asset Performance Asset Management","EA_DDCLA","SG3","22792","27223","Team Member Cumbria and Lancashire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Integrated Water Planning - Information Technology and Systems","EA_DDIWP","SG5","34879","42955","Advisor Environment and Business","0.60","Information Technology"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - National Once","EA_DDFO","SG4","27572","33869","Officer Operations National Services","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Corporate Management","EA_DDC","SG3","22792","27223","Team Member Chief Executives Directorate","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Boston Barrier","EA_DDLNA","SG7","55819","69471","Manager Lincolnshire and Northamptonshire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London","EA_DDHNL","SG6","44477","55631","Senior Officer Hertfordshire and North London","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business","EA_DNSEB","SG6","44477","55631","Not in Post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG5","34879","42955","Team Leader Thames","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London","EA_DDHNL","SG6","44477","55631","Team Leader Hertfordshire and North London","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Operations Change - People Programme","EA_DDOBS","SG6","44477","55631","Team Leader Operations Change","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Resources","EA_DDWR","SG5","34879","42955","Not in Post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Flood and Coastal Risk Management - National Capital Programme Management Service","EA_DDNCPMS","SG6","44477","55631","Senior Officer National Capital Programme Management Service","2.60","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Central and South East","EA_DDFO","SG5","34879","42955","Officer Operations National Services","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Waste Regulation - Enforcement and Waste Crime","EA_DDWRM","SG6","44477","55631","Team Leader Waste Regulation","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity","EA_DWLB","SG5","34879","42955","Advisor Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","SG6","44477","55631","Senior Officer Yorkshire","2.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Area Flood and Coastal Risk Management - Management","EA_DDLDN","SG5","34879","42955","Advisor London","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Environment Management Till and Tweed - Hydrology","EA_DDNEA","SG4","27572","33869","Officer North East","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","SG3","22792","27223","Environment Officer Yorkshire","4.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management - Incident Management","EA_DDWSX","SG4","27572","33869","Advisor Wessex","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Governance and Engagement - Board Governance","EA_DDGE","SG5","34879","42955","Not in Post","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Governance and Engagement - Board Governance","EA_DDGE","SG4","27572","33869","Officer Chief Executives Directorate","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business","EA_DNSEB","SG3","22792","27223","Team Member Operational Services","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Permitting Regulations Waste Sheffield","EA_DDTRS","SG5","34879","42955","Team Leader Yorkshire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management East - Environmental Permitting Regulations Waste North","EA_DDYOR","SG5","34879","42955","Specialist Yorkshire","0.81","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Partnerships","EA_DDAFNE","SG5","34879","42955","Advisor Environment and Business","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Management East - Environmental Crime Team","EA_DDSLTSDN","SG4","27572","33869","Officer Solent and South Downs","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business","EA_DNSEB","SG4","27572","33869","Officer Operational Services","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Permitting Regulations Waste Sheffield","EA_DDYOR","SG4","27572","33869","Environment Officer Yorkshire","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex","EA_DDKSL","SG3","22792","27223","Kent South London and East Sussex Team Member","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs","EA_DDSLTSDN","SG3","22792","27223","Environment Officer Solent and South Downs","13.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia","EA_DDEN","SG4","27572","33869","Officer East Anglia","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Flood and Coastal Risk Management - Major Projects - Incident Management Team East","EA_DDSLTSDN","SG5","34879","42955","Team Leader Incident Management Team East","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London","EA_DDHNL","SG5","34879","42955","Advisor Hertfordshire and North London","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG5","34879","42955","Specialist Wessex","0.80","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG4","27572","33869","Officer Land Water and Installations","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management  Operations - Asset Performance Blackwater","EA_DDEN","SG5","34879","42955","Team Leader Flood and Coastal Risk Management Operations","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Flood and Coastal Risk Management - National Capital Programme Management Service - National Programme","EA_DDNCPMS","SG7","55819","69471","Manager National Capital Programme Management Service","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Business Strategy and Sustainable Places and Systems - Sustainable Places Delivery","EA_DDBSSPS","SG5","34879","42955","Advisor Environment and Business","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Flood and Coastal Risk Management - Partnerships and Strategic Overview Strategic Partnerships","EA_DDCDS","SG6","44477","55631","Team Leader Devon Cornwall and Isles of Scilly","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management  Operations East - Asset Performance Lower Lee and Roding","EA_DDHNL","SG5","34879","42955","Advisor Hertfordshire and North London","2.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex","EA_DDWSX","SG5","34879","42955","Not in Post","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Operations Change","EA_DDOBS","SG5","34879","42955","Advisor Operations Change","0.70","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Permitting Regulations Waste Sheffield","EA_DDYOR","SG5","34879","42955","Team Leader Yorkshire","0.92","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Operations Change - People Programme","EA_DDOBS","SG3","22792","27223","Operations National Services Team Member","2.61","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Trading and Regulatory Services","EA_DDTRS","SG2","18392","22274","Team Member Operational Services","3.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Planning and Engagement Business - Customers and Engagement","EA_DDEN","SG5","34879","42955","Team Leader East Anglia","0.78","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Incident Management Resilience","EA_DDIMR","SG5","34879","42955","Advisor Incident Management and Resilience","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Lincolnshire - Asset Performance Witham","EA_DDLNA","SG4","27572","33869","Officer Lincolnshire and Northamptonshire","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management - Programme","EA_DDHNL","SG5","34879","42955","Advisor Hertfordshire and North London","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London","EA_DDHNL","SG5","34879","42955","Team Leader East","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Change","EA_DDC","SG5","34879","42955","Specialist Chief Executives Directorate","0.86","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Legal","EA_DDLSN","SG4","27572","33869","Team Member Legal Services","1.00","Law"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands","EA_DDEMD","SG3","22792","27223","Environment Officer East Midlands","11.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Plastics","EA_DDCDS","SG5","34879","42955","Officer Devon Cornwall and Isles of Scilly","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Environmental Permitting Regulations Waste 2","EA_DDGMC","SG5","34879","42955","Specialist Greater Manchester Merseyside and Cheshire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Efficiency and Portfolio","EA_DDAP","SG3","22792","27223","Team Member Flood and Coastal Risk Management","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG5","34879","42955","Not in Post","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Environmental Permitting Regulations Waste 2","EA_DDGMC","SG4","27572","33869","Environment Officer Greater Manchester Merseyside and Cheshire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Environment Management Regulated Industry North - Management","EA_DDNEA","SG6","44477","55631","Senior Officer Environment Management Regulated Industry North","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Biodiversity","EA_DDAFNE","SG6","44477","55631","Senior Advisor Biodiversity","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands","EA_DDEMD","SG5","34879","42955","Officer East Midlands","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Waste Regulation - Strategy","EA_DDWRM","SG5","34879","42955","Advisor Environment and Business","1.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Governance and Engagement - Board Governance","EA_DDGE","SG5","34879","42955","Advisor Chief Executives Directorate","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Management","EA_DDFO","SG3","22792","27223","Team Member Operations National Services","0.60","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG4","27572","33869","Not in Post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Management","EA_DDC","SG7","55819","69471","Manager Chief Executives Directorate","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Governance and Engagement - Executive Support","EA_DDGE","SG3","22792","27223","Team Member Chief Executives Directorate","1.60","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management North - Groundwater and Contaminated Land","EA_DDYOR","SG4","27572","33869","Officer Yorkshire","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change","EA_DDCC","SG5","34879","42955","Not in Post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management  Operations - Asset Performance Northumberland","EA_DDNEA","SG5","34879","42955","Advisor North East","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Monitoring","EA_DNSEB","SG6","44477","55631","Not in Post","0.81","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Geomorphology","EA_DDAFNE","SG5","34879","42955","Advisor Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Allocation and Asset Management - Efficiency and Portfolio - Portfolio","EA_DDIDA","SG5","34879","42955","Advisor Flood and Coastal Risk Management","2.80","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG4","27572","33869","Advisor North East","2.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Digital and Skills - Management","EA_DDS","SG3","22792","27223","Team Member Flood and Coastal Risk Management","0.80","Knowledge and Information Management (KIM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Integrated Outcomes","EA_DSI","SG5","34879","42955","Advisor Flood and Coastal Risk Management","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Flood and Coastal Risk Management - National Capital Programme Management Service","EA_DDNCPMS","GTS","24243","30201","Graduate Trainee Operational Services","9.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Flood and Coastal Risk Management - Programme - Programme Delivery Unit","EA_DDSLTSDN","SG5","34879","42955","Advisor Solent and South Downs","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG5","34879","42955","Advisor Flood and Coastal Risk Management","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Agriculture Fisheries and the Natural environment - Partnerships","EA_DDAFNE","SG4","27572","33869","Officer Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management  Operations East - Asset Performance Lower Lee and Roding","EA_DDHNL","SG4","27572","33869","Officer Hertfordshire and North London","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Projects - Thames Tideway Tunnel","EA_DDLDN","SG4","27572","33869","Officer London","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management Operations Lincolnshire - Asset Performance South Humber and East Coast","EA_DDLNA","GTS","24243","30201","Graduate Trainee Lincolnshire and Northamptonshire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG6","44477","55631","Team Leader Thames","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - West Midlands","EA_DDWM","SG5","34879","42955","Officer Staffordshire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Flood and Coastal Risk Management - Humber Project","EA_DDLNA","SG4","27572","33869","Officer Lincolnshire and Northamptonshire","4.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management - Programme","EA_DDKSL","SG6","44477","55631","Team Leader Kent South London and East Sussex","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Research Analysis and Evaluation - Research","EA_DDRAER","N","36611","100754","Nuclear Regulator Environment and Business","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands","EA_DDEMD","SG4","27572","33869","Officer East Midlands","7.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Projects - Thames Estuary 2100","EA_DDLDN","SG5","34879","42955","Advisor London","6.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Flood and Coastal Risk Management - Partnerships and Strategic Overview Integrated","EA_DDCLA","SG4","27572","33869","Officer Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG5","34879","42955","Team Leader Greater Manchester Merseyside and Cheshire","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Executive Support","EA_DONS","SG5","34879","42955","Advisor Operations National Services","0.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG3","22792","27223","Environment Officer North East","9.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Economics and Social Science","EA_DDSIESS","SG5","34879","42955","Specialist Flood and Coastal Risk Management","3.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - North","EA_DDFO","SG3","22792","27223","Team Member Operations National Services","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames","EA_DDTHM","SG5","34879","42955","Specialist Thames","1.00","Procurement"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Projects - Thames Estuary 2100","EA_DDLDN","SG6","44477","55631","Team Leader London","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Permitting Regulations Waste Sheffield","EA_DDYOR","SG3","22792","27223","Environment Officer Yorkshire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Research Analysis and Evaluation - Research","EA_DDRAER","SG5","34879","42955","Officer Research Analysis and Evaluation","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Waterways - Assets","EA_DDLNA","SG5","34879","42955","Specialist Lincolnshire and Northamptonshire","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London","EA_DDLDN","SG3","22792","27223","Team Member London","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG6","44477","55631","Senior Advisor Greater Manchester Merseyside and Cheshire","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Flood and Coastal Risk Management","EA_DNSFCRM","SG3","22792","27223","Team Member Operational Services","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change","EA_DDCC","SG4","27572","33869","Not in Post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Management East - Environmental Crime Team","EA_DDSLTSDN","SG5","34879","42955","Team Leader Solent and South Downs","0.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Management Cheshire - Environmental Permitting Regulations Waste 1","EA_DDGMC","SG4","27572","33869","Environment Officer Greater Manchester Merseyside and Cheshire","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management South - Environmental Permitting Regulations Waste Barnsley","EA_DDYOR","SG5","34879","42955","Team Leader Yorkshire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - London - Environment Planning and Engagement - Management","EA_DDLDN","SG2","18392","22274","Team Member London","0.80","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - River Basin Management Services - Evidence Delivery","EA_DDRB","SG5","34879","42955","Officer Operational Services","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Research Analysis and Evaluation - Management","EA_DRAE","SG3","22792","27223","Team Member Environment and Business","1.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Environment Management Morecambe Bay - Land and Water","EA_DDCLA","SG5","34879","42955","Team Leader Cumbria and Lancashire","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Operations Business Services - Executive Support","EA_DDCC","SG3","22792","27223","Team Member Operations National Services","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Integrated Water Planning - Heads of Business","EA_DDIWP","SG4","27572","33869","Officer Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management  Operations West - Supra Area Mechanical, Electrical, Instrumentation, Control  and Automation","EA_DDHNL","SG6","44477","55631","Senior Specialist Hertfordshire and North London","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Flood and Coastal Risk Management Operations Greater Manchester - Field Sale 3","EA_DDGMC","Field","17043","23852","Team Member Greater Manchester Merseyside and Cheshire","11.00","Science and Engineering"
