District,Ward,SaleYr,Type,Ward_VerifiedSales,Reporting_MinPrice,Reporting_LQPrice,Reporting_MedianPrice,Reporting_MeanPrice,Reporting_UQPrice,Reporting_MaxPrice
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2015,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2016,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2017,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2018,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2019,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2020,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2021,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2022,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",NAVAN,2023,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2005,TER,75,28000,60000,76125,74602,92500,149705
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2006,TER,131,43500,91500,106000,106792,120000,218109
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2007,TER,64,63000,130000,150000,154584,175000,297000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2008,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2009,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2010,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2011,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2012,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2013,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2014,TER,23,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2015,TER,44,37000,49950,57000,58710,65000,94000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2016,TER,23,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2017,TER,31,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2018,TER,29,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2019,TER,44,45000,59000,75000,72770,85000,118500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2020,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2021,TER,39,52500,72000,84000,84655,92500,132500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2022,TER,34,55000,68500,87500,87674,110000,121500
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",PARKLAKE,2023,TER,44,50000,72500,92000,90356,105000,130000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2005,TER,26,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2006,TER,32,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2007,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2008,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2009,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2010,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2011,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2012,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2013,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2014,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2015,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2016,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2017,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2018,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2019,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2020,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2021,TER,25,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2022,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",QUILLY,2023,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2005,TER,30,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2006,TER,32,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2007,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2008,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2009,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2010,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2011,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2012,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2013,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2014,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2015,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2016,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2017,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2018,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2019,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2020,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2021,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2022,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RATHFRILAND,2023,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2005,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2006,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2007,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2008,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2009,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2010,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2011,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2012,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2013,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2014,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2015,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2016,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2017,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2018,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2019,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2020,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2021,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2022,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",RICHHILL,2023,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2005,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2006,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2007,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2008,TER,1,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2009,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2010,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2011,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2012,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2013,TER,0,0,0,0,0,0,0
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2014,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2015,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2016,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2017,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2018,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2019,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2020,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2021,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2022,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SEAGAHAN,2023,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2005,TER,65,30000,72625,78500,79572,85404,163000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2006,TER,92,48000,83000,103000,106470,127500,185000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2007,TER,55,35000,143250,156000,157300,177500,250000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2008,TER,47,50000,102750,144887,126477,149950,182000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2009,TER,29,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2010,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2011,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2012,TER,31,23000,44000,54250,53823,65000,85000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2013,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2014,TER,33,33000,45000,64250,61652,77000,89950
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2015,TER,34,38000,51000,60000,65168,81000,115000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2016,TER,29,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2017,TER,46,45900,59000,70000,72445,84000,118000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2018,TER,31,49000,60000,74500,75133,89000,115000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2019,TER,39,52000,63000,76000,76681,85000,119950
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2020,TER,44,39999,65000,72500,77132,90000,130000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2021,TER,40,55000,80000,93000,93784,110000,135000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2022,TER,34,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",SHANKILL,2023,TER,31,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2005,TER,29,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2006,TER,39,60000,87475,100750,103504,127000,165000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2007,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2008,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2009,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2010,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2011,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2012,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2013,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2014,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2015,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2016,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2017,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2018,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2019,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2020,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2021,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2022,TER,24,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",TANDRAGEE,2023,TER,16,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2005,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2006,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2007,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2008,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2009,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2010,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2011,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2012,TER,3,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2013,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2014,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2015,TER,2,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2016,TER,20,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2017,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2018,TER,10,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2019,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2020,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2021,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2022,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE BIRCHES,2023,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2005,TER,30,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2006,TER,41,51000,86000,107500,133228,140000,650000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2007,TER,35,54500,100000,139500,132068,165000,225000
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2008,TER,13,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2009,TER,5,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2010,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2011,TER,9,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2012,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2013,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2014,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2015,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2016,TER,28,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2017,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2018,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2019,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2020,TER,21,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2021,TER,23,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2022,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",THE MALL,2023,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2005,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2006,TER,29,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2007,TER,17,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2008,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2009,TER,27,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2010,TER,7,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2011,TER,4,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2012,TER,6,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2013,TER,11,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2014,TER,18,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2015,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2016,TER,12,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2017,TER,15,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2018,TER,8,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2019,TER,19,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2020,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2021,TER,22,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2022,TER,14,.,.,.,.,.,.
"ARMAGH CITY, BANBRIDGE AND CRAIGAVON",WARINGSTOWN,2023,TER,11,.,.,.,.,.,.
