Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,July     ,Wales,Wales,Dyfed,Dairy,BELTED DUTCH CROSS,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BELTED GALLOWAY,M,Birth Application,2
2015,July     ,Wales,Wales,Powys,Non Dairy,BELTED GALLOWAY,F,Birth Application,4
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BELTED GALLOWAY X,M,Birth Application,1
2015,July     ,Wales,Wales,Gwent,Non Dairy,BELTED GALLOWAY X,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BELTED GALLOWAY X,F,Birth Application,1
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BELTED GALLOWAY X,F,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BELTED WELSH BLACK,F,Birth Application,1
2015,July     ,Wales,Wales,Gwent,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,8
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,3
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,2
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,2
2015,July     ,Wales,Wales,Gwent,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,2
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,1
2015,July     ,Wales,Wales,Powys,Non Dairy,BLONDE D'AQUITAINE,M,Birth Application,5
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,6
2015,July     ,Wales,Wales,Powys,Non Dairy,BLONDE D'AQUITAINE,F,Birth Application,4
2015,July     ,Wales,Wales,Powys,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,60
2015,July     ,Wales,Wales,Gwent,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,25
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,47
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,20
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,2
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,17
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,18
2015,July     ,Wales,Wales,Gwent,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,31
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,11
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,3
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,47
2015,July     ,Wales,Wales,Powys,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,57
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,21
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,10
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BLUE GREY X,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BRITISH BLUE,F,Birth Application,5
2015,July     ,Wales,Wales,Gwent,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BRITISH BLUE,M,Birth Application,6
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BRITISH BLUE,F,Birth Application,76
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BRITISH BLUE,M,Birth Application,19
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BRITISH BLUE,F,Birth Application,20
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BRITISH BLUE,M,Birth Application,92
2015,July     ,Wales,Wales,Powys,Non Dairy,BRITISH BLUE,F,Birth Application,5
2015,July     ,Wales,Wales,Powys,Non Dairy,BRITISH BLUE,M,Birth Application,4
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,BRITISH BLUE X,M,Birth Application,9
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BRITISH BLUE X,M,Birth Application,17
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,BRITISH BLUE X,M,Birth Application,19
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BRITISH BLUE X,F,Birth Application,544
2015,July     ,Wales,Wales,Gwent,Non Dairy,BRITISH BLUE X,M,Birth Application,78
2015,July     ,Wales,Wales,Powys,Non Dairy,BRITISH BLUE X,M,Birth Application,131
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BRITISH BLUE X,M,Birth Application,107
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,BRITISH BLUE X,F,Birth Application,104
2015,July     ,Wales,Wales,Gwent,Non Dairy,BRITISH BLUE X,F,Birth Application,47
2015,July     ,Wales,Wales,Powys,Non Dairy,BRITISH BLUE X,F,Birth Application,133
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BRITISH BLUE X,M,Birth Application,561
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BRITISH BLUE X,M,Birth Application,219
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,BRITISH BLUE X,F,Birth Application,11
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,BRITISH BLUE X,F,Birth Application,17
2015,July     ,Wales,Wales,Clwyd,Non Dairy,BRITISH BLUE X,F,Birth Application,223
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BRITISH BLUE X,F,Birth Application,13
2015,July     ,Wales,Wales,Gwynedd,Dairy,BRITISH FRIESIAN,F,Birth Application,24
2015,July     ,Wales,Wales,Mid Glamorgan,Dairy,BRITISH FRIESIAN,M,Birth Application,3
2015,July     ,Wales,Wales,Dyfed,Dairy,BRITISH FRIESIAN,F,Birth Application,593
2015,July     ,Wales,Wales,Powys,Dairy,BRITISH FRIESIAN,M,Birth Application,17
2015,July     ,Wales,Wales,South Glamorgan,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,July     ,Wales,Wales,Powys,Dairy,BRITISH FRIESIAN,F,Birth Application,21
2015,July     ,Wales,Wales,South Glamorgan,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,July     ,Wales,Wales,Clwyd,Dairy,BRITISH FRIESIAN,F,Birth Application,122
2015,July     ,Wales,Wales,Gwent,Dairy,BRITISH FRIESIAN,F,Birth Application,30
2015,July     ,Wales,Wales,Clwyd,Dairy,BRITISH FRIESIAN,M,Birth Application,131
2015,July     ,Wales,Wales,Dyfed,Dairy,BRITISH FRIESIAN,M,Birth Application,538
2015,July     ,Wales,Wales,Gwynedd,Dairy,BRITISH FRIESIAN,M,Birth Application,33
2015,July     ,Wales,Wales,West Glamorgan,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,July     ,Wales,Wales,West Glamorgan,Dairy,BRITISH FRIESIAN,M,Birth Application,3
2015,July     ,Wales,Wales,Mid Glamorgan,Dairy,BRITISH FRIESIAN,F,Birth Application,6
2015,July     ,Wales,Wales,Gwent,Dairy,BRITISH FRIESIAN,M,Birth Application,25
2015,July     ,Wales,Wales,Clwyd,Dairy,BRITISH FRIESIAN X,F,Birth Application,87
2015,July     ,Wales,Wales,West Glamorgan,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Dairy,BRITISH FRIESIAN X,F,Birth Application,94
2015,July     ,Wales,Wales,Clwyd,Dairy,BRITISH FRIESIAN X,M,Birth Application,71
2015,July     ,Wales,Wales,Mid Glamorgan,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,July     ,Wales,Wales,Mid Glamorgan,Dairy,BRITISH FRIESIAN X,F,Birth Application,3
2015,July     ,Wales,Wales,Dyfed,Dairy,BRITISH FRIESIAN X,M,Birth Application,79
2015,July     ,Wales,Wales,Gwent,Dairy,BRITISH FRIESIAN X,F,Birth Application,17
2015,July     ,Wales,Wales,South Glamorgan,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,July     ,Wales,Wales,West Glamorgan,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,July     ,Wales,Wales,Powys,Dairy,BRITISH FRIESIAN X,F,Birth Application,25
2015,July     ,Wales,Wales,Powys,Dairy,BRITISH FRIESIAN X,M,Birth Application,5
2015,July     ,Wales,Wales,Gwent,Dairy,BRITISH FRIESIAN X,M,Birth Application,9
2015,July     ,Wales,Wales,South Glamorgan,Dairy,BRITISH FRIESIAN X,F,Birth Application,3
2015,July     ,Wales,Wales,Gwynedd,Dairy,BRITISH FRIESIAN X,F,Birth Application,9
2015,July     ,Wales,Wales,Gwynedd,Dairy,BRITISH FRIESIAN X,M,Birth Application,17
2015,July     ,Wales,Wales,Powys,Non Dairy,BRITISH WHITE,F,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BRITISH WHITE,M,Birth Application,4
2015,July     ,Wales,Wales,Dyfed,Non Dairy,BRITISH WHITE,F,Birth Application,1
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,BRITISH WHITE,M,Birth Application,1
2015,July     ,Wales,Wales,Gwent,Non Dairy,BRITISH WHITE,M,Birth Application,2
2015,July     ,Wales,Wales,Powys,Non Dairy,BRITISH WHITE,M,Birth Application,3
2015,July     ,Wales,Wales,Dyfed,Dairy,BROWN SWISS,F,Birth Application,14
2015,July     ,Wales,Wales,Clwyd,Dairy,BROWN SWISS,M,Birth Application,3
2015,July     ,Wales,Wales,Dyfed,Dairy,BROWN SWISS,M,Birth Application,2
2015,July     ,Wales,Wales,Clwyd,Dairy,BROWN SWISS,F,Birth Application,4
2015,July     ,Wales,Wales,Gwynedd,Dairy,BROWN SWISS,M,Birth Application,3
2015,July     ,Wales,Wales,Clwyd,Dairy,BROWN SWISS X,M,Birth Application,7
2015,July     ,Wales,Wales,Gwynedd,Dairy,BROWN SWISS X,F,Birth Application,4
2015,July     ,Wales,Wales,Dyfed,Dairy,BROWN SWISS X,F,Birth Application,19
2015,July     ,Wales,Wales,Gwynedd,Dairy,BROWN SWISS X,M,Birth Application,3
2015,July     ,Wales,Wales,Clwyd,Dairy,BROWN SWISS X,F,Birth Application,11
2015,July     ,Wales,Wales,Dyfed,Dairy,BROWN SWISS X,M,Birth Application,14
2015,July     ,Wales,Wales,Gwent,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,July     ,Wales,Wales,Dyfed,Non Dairy,CHAROLAIS,F,Birth Application,75
2015,July     ,Wales,Wales,Powys,Non Dairy,CHAROLAIS,F,Birth Application,44
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,CHAROLAIS,F,Birth Application,6
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,July     ,Wales,Wales,Clwyd,Non Dairy,CHAROLAIS,F,Birth Application,31
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,CHAROLAIS,M,Birth Application,50
2015,July     ,Wales,Wales,Dyfed,Non Dairy,CHAROLAIS,M,Birth Application,83
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,CHAROLAIS,F,Birth Application,47
2015,July     ,Wales,Wales,Powys,Non Dairy,CHAROLAIS,M,Birth Application,52
2015,July     ,Wales,Wales,Clwyd,Non Dairy,CHAROLAIS,M,Birth Application,36
2015,July     ,Wales,Wales,Gwent,Non Dairy,CHAROLAIS,M,Birth Application,3
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,CHAROLAIS X,M,Birth Application,34
2015,July     ,Wales,Wales,Clwyd,Non Dairy,CHAROLAIS X,M,Birth Application,245
2015,July     ,Wales,Wales,Clwyd,Non Dairy,CHAROLAIS X,F,Birth Application,232
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,CHAROLAIS X,M,Birth Application,2
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,CHAROLAIS X,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,CHAROLAIS X,F,Birth Application,333
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,CHAROLAIS X,M,Birth Application,401
2015,July     ,Wales,Wales,Powys,Non Dairy,CHAROLAIS X,F,Birth Application,559
2015,July     ,Wales,Wales,Dyfed,Non Dairy,CHAROLAIS X,F,Birth Application,459
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,CHAROLAIS X,F,Birth Application,42
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,CHAROLAIS X,M,Birth Application,82
2015,July     ,Wales,Wales,Gwent,Non Dairy,CHAROLAIS X,M,Birth Application,64
2015,July     ,Wales,Wales,Gwent,Non Dairy,CHAROLAIS X,F,Birth Application,54
2015,July     ,Wales,Wales,Powys,Non Dairy,CHAROLAIS X,M,Birth Application,579
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,CHAROLAIS X,F,Birth Application,87
2015,July     ,Wales,Wales,Dyfed,Non Dairy,CHAROLAIS X,M,Birth Application,415
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,CHIANINA X,M,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,CROSS BREED BEEF,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,CROSS BREED BEEF,M,Birth Application,2
2015,July     ,Wales,Wales,Dyfed,Dairy,CROSS BREED DAIRY,M,Birth Application,6
2015,July     ,Wales,Wales,Gwynedd,Dairy,CROSS BREED DAIRY,M,Birth Application,22
2015,July     ,Wales,Wales,Clwyd,Dairy,CROSS BREED DAIRY,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Dairy,CROSS BREED DAIRY,F,Birth Application,23
2015,July     ,Wales,Wales,Powys,Dairy,CROSS BREED DAIRY,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Dairy,CROSS BREED DAIRY,F,Birth Application,5
2015,July     ,Wales,Wales,Powys,Dairy,CROSS BREED DAIRY,F,Birth Application,1
2015,July     ,Wales,Wales,Clwyd,Dairy,DAIRY SHORTHORN,F,Birth Application,2
2015,July     ,Wales,Wales,Gwent,Dairy,DAIRY SHORTHORN,F,Birth Application,2
2015,July     ,Wales,Wales,Dyfed,Dairy,DAIRY SHORTHORN,M,Birth Application,4
2015,July     ,Wales,Wales,Dyfed,Dairy,DAIRY SHORTHORN,F,Birth Application,7
2015,July     ,Wales,Wales,Powys,Dairy,DAIRY SHORTHORN,F,Birth Application,2
2015,July     ,Wales,Wales,Clwyd,Dairy,DAIRY SHORTHORN,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Dairy,DAIRY SHORTHORN X,M,Birth Application,6
2015,July     ,Wales,Wales,Clwyd,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,July     ,Wales,Wales,Gwent,Dairy,DAIRY SHORTHORN X,M,Birth Application,2
2015,July     ,Wales,Wales,Dyfed,Dairy,DAIRY SHORTHORN X,F,Birth Application,6
2015,July     ,Wales,Wales,Powys,Non Dairy,DANISH RED,F,Birth Application,1
2015,July     ,Wales,Wales,Powys,Non Dairy,DANISH RED,M,Birth Application,1
2015,July     ,Wales,Wales,Powys,Non Dairy,DANISH RED X,M,Birth Application,2
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,DEVON,F,Birth Application,1
2015,July     ,Wales,Wales,Powys,Non Dairy,DEVON,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,DEVON,M,Birth Application,1
2015,July     ,Wales,Wales,Gwent,Non Dairy,DEXTER,F,Birth Application,3
2015,July     ,Wales,Wales,Gwent,Non Dairy,DEXTER,M,Birth Application,3
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,DEXTER,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,DEXTER,F,Birth Application,6
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,DEXTER,M,Birth Application,1
2015,July     ,Wales,Wales,Clwyd,Non Dairy,DEXTER,M,Birth Application,6
2015,July     ,Wales,Wales,Powys,Non Dairy,DEXTER,F,Birth Application,5
2015,July     ,Wales,Wales,Dyfed,Non Dairy,DEXTER,F,Birth Application,17
2015,July     ,Wales,Wales,Powys,Non Dairy,DEXTER,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,DEXTER,M,Birth Application,15
2015,July     ,Wales,Wales,Clwyd,Non Dairy,DEXTER,F,Birth Application,5
2015,July     ,Wales,Wales,Dyfed,Non Dairy,DEXTER X,M,Birth Application,2
2015,July     ,Wales,Wales,Gwynedd,Dairy,FLECKVIEH,M,Birth Application,2
2015,July     ,Wales,Wales,Clwyd,Dairy,FLECKVIEH,F,Birth Application,1
2015,July     ,Wales,Wales,Clwyd,Dairy,FLECKVIEH CROSS,M,Birth Application,4
2015,July     ,Wales,Wales,Gwynedd,Dairy,FLECKVIEH CROSS,F,Birth Application,3
2015,July     ,Wales,Wales,Clwyd,Dairy,FLECKVIEH CROSS,F,Birth Application,6
2015,July     ,Wales,Wales,Gwynedd,Dairy,FLECKVIEH CROSS,M,Birth Application,2
2015,July     ,Wales,Wales,Powys,Non Dairy,GALLOWAY,F,Birth Application,10
2015,July     ,Wales,Wales,Powys,Non Dairy,GALLOWAY,M,Birth Application,7
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,GALLOWAY X,F,Birth Application,1
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,GELBVIEH,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,GELBVIEH,F,Birth Application,1
2015,July     ,Wales,Wales,Gwent,Non Dairy,GELBVIEH X,M,Birth Application,1
2015,July     ,Wales,Wales,Gwent,Non Dairy,GELBVIEH X,F,Birth Application,2
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,GLOUCESTER X,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Dairy,GUERNSEY,M,Birth Application,2
2015,July     ,Wales,Wales,Dyfed,Dairy,GUERNSEY,F,Birth Application,9
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,HEREFORD,M,Birth Application,3
2015,July     ,Wales,Wales,Clwyd,Non Dairy,HEREFORD,F,Birth Application,11
2015,July     ,Wales,Wales,Gwent,Non Dairy,HEREFORD,M,Birth Application,8
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,HEREFORD,F,Birth Application,5
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,HEREFORD,F,Birth Application,7
2015,July     ,Wales,Wales,Clwyd,Non Dairy,HEREFORD,M,Birth Application,14
2015,July     ,Wales,Wales,Dyfed,Non Dairy,HEREFORD,F,Birth Application,108
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,HEREFORD,M,Birth Application,8
2015,July     ,Wales,Wales,Dyfed,Non Dairy,HEREFORD,M,Birth Application,108
2015,July     ,Wales,Wales,Gwent,Non Dairy,HEREFORD,F,Birth Application,3
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,HEREFORD,F,Birth Application,2
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,HEREFORD,M,Birth Application,12
2015,July     ,Wales,Wales,Powys,Non Dairy,HEREFORD,F,Birth Application,12
2015,July     ,Wales,Wales,Powys,Non Dairy,HEREFORD,M,Birth Application,17
2015,July     ,Wales,Wales,Powys,Non Dairy,HEREFORD X,F,Birth Application,48
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,HEREFORD X,F,Birth Application,9
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,HEREFORD X,F,Birth Application,43
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,HEREFORD X,M,Birth Application,37
2015,July     ,Wales,Wales,Gwent,Non Dairy,HEREFORD X,F,Birth Application,38
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,HEREFORD X,F,Birth Application,14
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,HEREFORD X,F,Birth Application,28
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,HEREFORD X,M,Birth Application,16
2015,July     ,Wales,Wales,Dyfed,Non Dairy,HEREFORD X,M,Birth Application,471
2015,July     ,Wales,Wales,Dyfed,Non Dairy,HEREFORD X,F,Birth Application,444
2015,July     ,Wales,Wales,South Glamorgan,Non Dairy,HEREFORD X,M,Birth Application,9
2015,July     ,Wales,Wales,Clwyd,Non Dairy,HEREFORD X,M,Birth Application,93
2015,July     ,Wales,Wales,Powys,Non Dairy,HEREFORD X,M,Birth Application,48
2015,July     ,Wales,Wales,Clwyd,Non Dairy,HEREFORD X,F,Birth Application,83
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,HEREFORD X,M,Birth Application,26
2015,July     ,Wales,Wales,Gwent,Non Dairy,HEREFORD X,M,Birth Application,47
2015,July     ,Wales,Wales,Dyfed,Non Dairy,HIGHLAND,F,Birth Application,14
2015,July     ,Wales,Wales,Clwyd,Non Dairy,HIGHLAND,M,Birth Application,3
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,HIGHLAND,M,Birth Application,1
2015,July     ,Wales,Wales,Mid Glamorgan,Non Dairy,HIGHLAND,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,HIGHLAND,F,Birth Application,1
2015,July     ,Wales,Wales,Powys,Non Dairy,HIGHLAND,F,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,HIGHLAND,M,Birth Application,18
2015,July     ,Wales,Wales,Powys,Non Dairy,HIGHLAND,M,Birth Application,2
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,July     ,Wales,Wales,Powys,Non Dairy,HIGHLAND X,M,Birth Application,2
2015,July     ,Wales,Wales,Dyfed,Non Dairy,HIGHLAND X,M,Birth Application,1
2015,July     ,Wales,Wales,Powys,Non Dairy,HIGHLAND X,F,Birth Application,2
2015,July     ,Wales,Wales,West Glamorgan,Non Dairy,HIGHLAND X,F,Birth Application,1
2015,July     ,Wales,Wales,Clwyd,Dairy,HOLSTEIN,F,Birth Application,98
2015,July     ,Wales,Wales,Mid Glamorgan,Dairy,HOLSTEIN,F,Birth Application,3
2015,July     ,Wales,Wales,Clwyd,Dairy,HOLSTEIN,M,Birth Application,57
2015,July     ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN,M,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN,M,Birth Application,5
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN,M,Birth Application,245
2015,July     ,Wales,Wales,Powys,Dairy,HOLSTEIN,M,Birth Application,13
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN,F,Birth Application,384
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN,M,Birth Application,24
2015,July     ,Wales,Wales,Powys,Dairy,HOLSTEIN,F,Birth Application,43
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN,F,Birth Application,46
2015,July     ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN,F,Birth Application,21
2015,July     ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN,F,Birth Application,2
2015,July     ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,100
2015,July     ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,66
2015,July     ,Wales,Wales,West Glamorgan,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,8
2015,July     ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,225
2015,July     ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,549
2015,July     ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,299
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,202
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,1854
2015,July     ,Wales,Wales,Mid Glamorgan,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,59
2015,July     ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,154
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,100
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,2285
2015,July     ,Wales,Wales,West Glamorgan,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,12
2015,July     ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN,F,Birth Application,634
2015,July     ,Wales,Wales,Mid Glamorgan,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,51
2015,July     ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN,M,Birth Application,109
2015,July     ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,52
2015,July     ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,13
2015,July     ,Wales,Wales,Gwynedd,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,19
2015,July     ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,7
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,3
2015,July     ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,1
2015,July     ,Wales,Wales,Powys,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,7
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,3
2015,July     ,Wales,Wales,West Glamorgan,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN X,M,Birth Application,64
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,85
2015,July     ,Wales,Wales,Clwyd,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,65
2015,July     ,Wales,Wales,South Glamorgan,Dairy,HOLSTEIN FRIESIAN X,F,Birth Application,2
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN X,M,Birth Application,15
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN X,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Dairy,HOLSTEIN X,F,Birth Application,7
2015,July     ,Wales,Wales,Gwent,Dairy,HOLSTEIN X,F,Birth Application,1
2015,July     ,Wales,Wales,Clwyd,Dairy,HOLSTEIN X,F,Birth Application,3
2015,July     ,Wales,Wales,Dyfed,Non Dairy,IRISH MOILED,M,Birth Application,1
2015,July     ,Wales,Wales,Dyfed,Non Dairy,IRISH MOILED,F,Birth Application,2
2015,July     ,Wales,Wales,Gwynedd,Non Dairy,IRISH MOILED X,F,Birth Application,1
2015,July     ,Wales,Wales,Gwynedd,Dairy,JERSEY,M,Birth Application,12
