Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN X,F,Birth Application,10
2015,April    ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN X,F,Birth Application,18
2015,April    ,Scotland,Scotland,Kincardine,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Mid Lothian,Dairy,BRITISH FRIESIAN X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Moray,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Roxburgh,Dairy,BRITISH FRIESIAN X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN X,F,Birth Application,4
2015,April    ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN X,M,Birth Application,35
2015,April    ,Scotland,Scotland,Mid Lothian,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Fife,Dairy,BRITISH FRIESIAN X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,BROWN SWISS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Dairy,BROWN SWISS,M,Birth Application,5
2015,April    ,Scotland,Scotland,Lanark,Dairy,BROWN SWISS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Dairy,BROWN SWISS,M,Birth Application,5
2015,April    ,Scotland,Scotland,Lanark,Dairy,BROWN SWISS,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Dairy,BROWN SWISS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Kirkcudbright,Dairy,BROWN SWISS,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Dairy,BROWN SWISS,F,Birth Application,5
2015,April    ,Scotland,Scotland,Ayr,Dairy,BROWN SWISS,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Dairy,BROWN SWISS X,F,Birth Application,17
2015,April    ,Scotland,Scotland,Lanark,Dairy,BROWN SWISS X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Renfrew,Dairy,BROWN SWISS X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Dairy,BROWN SWISS X,M,Birth Application,11
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS,M,Birth Application,18
2015,April    ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS,M,Birth Application,4
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS,F,Birth Application,3
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS,F,Birth Application,23
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS,M,Birth Application,19
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS,F,Birth Application,5
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS,M,Birth Application,46
2015,April    ,Scotland,Scotland,West Lothian,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,April    ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS,M,Birth Application,4
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS,M,Birth Application,4
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS,F,Birth Application,6
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS,F,Birth Application,26
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS,M,Birth Application,21
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS,F,Birth Application,12
2015,April    ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS,M,Birth Application,11
2015,April    ,Scotland,Scotland,Fife,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS,F,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS,M,Birth Application,22
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS,F,Birth Application,12
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS,F,Birth Application,4
2015,April    ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS,M,Birth Application,19
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS,M,Birth Application,15
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS,M,Birth Application,29
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS,M,Birth Application,13
2015,April    ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS,F,Birth Application,12
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS,M,Birth Application,10
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS,F,Birth Application,4
2015,April    ,Scotland,Scotland,Fife,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS,F,Birth Application,50
2015,April    ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS,F,Birth Application,16
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS,F,Birth Application,31
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS,M,Birth Application,6
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,CHAROLAIS,M,Birth Application,10
2015,April    ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS,F,Birth Application,14
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,CHAROLAIS,F,Birth Application,6
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS,F,Birth Application,22
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS,F,Birth Application,21
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS,M,Birth Application,35
2015,April    ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS,F,Birth Application,10
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS,F,Birth Application,28
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,CHAROLAIS,M,Birth Application,6
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS,M,Birth Application,10
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS X,M,Birth Application,212
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS X,F,Birth Application,119
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS X,M,Birth Application,344
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS X,F,Birth Application,202
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS X,F,Birth Application,1323
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,CHAROLAIS X,M,Birth Application,35
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS X,M,Birth Application,1049
2015,April    ,Scotland,Scotland,Fife,Non Dairy,CHAROLAIS X,F,Birth Application,255
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS X,M,Birth Application,216
2015,April    ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS X,M,Birth Application,399
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS X,F,Birth Application,1005
2015,April    ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS X,M,Birth Application,232
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS X,F,Birth Application,297
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,CHAROLAIS X,M,Birth Application,67
2015,April    ,Scotland,Scotland,West Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,44
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,CHAROLAIS X,F,Birth Application,37
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,CHAROLAIS X,F,Birth Application,40
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS X,F,Birth Application,237
2015,April    ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS X,M,Birth Application,430
2015,April    ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS X,F,Birth Application,352
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS X,F,Birth Application,826
2015,April    ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS X,F,Birth Application,422
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS X,F,Birth Application,145
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS X,F,Birth Application,204
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,CHAROLAIS X,M,Birth Application,46
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,CHAROLAIS X,M,Birth Application,64
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS X,F,Birth Application,352
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS X,M,Birth Application,849
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,CHAROLAIS X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS X,M,Birth Application,334
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS X,F,Birth Application,423
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS X,M,Birth Application,1442
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS X,F,Birth Application,863
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS X,M,Birth Application,131
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS X,M,Birth Application,1265
2015,April    ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS X,F,Birth Application,216
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS X,F,Birth Application,347
2015,April    ,Scotland,Scotland,Bute,Non Dairy,CHAROLAIS X,M,Birth Application,64
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,CHAROLAIS X,M,Birth Application,35
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS X,M,Birth Application,237
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS X,F,Birth Application,324
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS X,M,Birth Application,473
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS X,F,Birth Application,446
2015,April    ,Scotland,Scotland,Fife,Non Dairy,CHAROLAIS X,M,Birth Application,290
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS X,M,Birth Application,340
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS X,M,Birth Application,442
2015,April    ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS X,M,Birth Application,126
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,CHAROLAIS X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Clackmannan,Non Dairy,CHAROLAIS X,F,Birth Application,8
2015,April    ,Scotland,Scotland,Nairn,Non Dairy,CHAROLAIS X,F,Birth Application,31
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,138
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS X,M,Birth Application,158
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS X,M,Birth Application,338
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS X,M,Birth Application,916
2015,April    ,Scotland,Scotland,West Lothian,Non Dairy,CHAROLAIS X,M,Birth Application,43
2015,April    ,Scotland,Scotland,Clackmannan,Non Dairy,CHAROLAIS X,M,Birth Application,7
2015,April    ,Scotland,Scotland,Dunbarton,Non Dairy,CHAROLAIS X,F,Birth Application,33
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS X,F,Birth Application,1147
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS X,M,Birth Application,134
2015,April    ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS X,F,Birth Application,134
2015,April    ,Scotland,Scotland,Bute,Non Dairy,CHAROLAIS X,F,Birth Application,80
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,79
2015,April    ,Scotland,Scotland,Sutherland,Non Dairy,CHAROLAIS X,M,Birth Application,40
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS X,M,Birth Application,179
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,CHAROLAIS X,F,Birth Application,62
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS X,F,Birth Application,246
2015,April    ,Scotland,Scotland,Banff,Non Dairy,CHIANINA X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Banff,Non Dairy,CHIANINA X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,CROSS BREED BEEF,F,Birth Application,1
2015,April    ,Scotland,Scotland,Aberdeen,Dairy,CROSS BREED DAIRY,M,Birth Application,3
2015,April    ,Scotland,Scotland,Argyll,Dairy,DAIRY SHORTHORN,F,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Dairy,DAIRY SHORTHORN X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,DANISH RED X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,DANISH RED X,F,Birth Application,5
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,DEVON,M,Birth Application,4
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,DEVON,F,Birth Application,4
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,DEVON,M,Birth Application,1
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,DEVON,F,Birth Application,5
2015,April    ,Scotland,Scotland,Perth,Non Dairy,DEXTER,M,Birth Application,1
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,DEXTER,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,DEXTER,M,Birth Application,1
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,DEXTER,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,DEXTER,M,Birth Application,5
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,DEXTER,M,Birth Application,6
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,DEXTER,F,Birth Application,3
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,DEXTER,M,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,DEXTER,M,Birth Application,2
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,DEXTER,F,Birth Application,5
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,DEXTER,M,Birth Application,1
2015,April    ,Scotland,Scotland,Bute,Non Dairy,DEXTER,M,Birth Application,3
2015,April    ,Scotland,Scotland,Kinross,Non Dairy,DEXTER,F,Birth Application,2
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,DEXTER,F,Birth Application,3
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,DEXTER,M,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,DEXTER,F,Birth Application,7
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,DEXTER X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,DEXTER X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Dairy,FLECKVIEH,F,Birth Application,2
2015,April    ,Scotland,Scotland,Fife,Dairy,FLECKVIEH,F,Birth Application,2
2015,April    ,Scotland,Scotland,Dumfries,Dairy,FLECKVIEH CROSS,M,Birth Application,26
2015,April    ,Scotland,Scotland,Wigtown,Dairy,FLECKVIEH CROSS,M,Birth Application,3
2015,April    ,Scotland,Scotland,Ayr,Dairy,FLECKVIEH CROSS,M,Birth Application,6
2015,April    ,Scotland,Scotland,Orkney,Dairy,FLECKVIEH CROSS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Lanark,Dairy,FLECKVIEH CROSS,M,Birth Application,3
2015,April    ,Scotland,Scotland,Lanark,Dairy,FLECKVIEH CROSS,F,Birth Application,1
2015,April    ,Scotland,Scotland,Renfrew,Dairy,FLECKVIEH CROSS,M,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Dairy,FLECKVIEH CROSS,F,Birth Application,2
2015,April    ,Scotland,Scotland,Dumfries,Dairy,FLECKVIEH CROSS,F,Birth Application,35
2015,April    ,Scotland,Scotland,Orkney,Dairy,FLECKVIEH CROSS,F,Birth Application,4
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,GALLOWAY,M,Birth Application,5
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,GALLOWAY,F,Birth Application,27
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,GALLOWAY,F,Birth Application,3
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,GALLOWAY,F,Birth Application,35
2015,April    ,Scotland,Scotland,Perth,Non Dairy,GALLOWAY,M,Birth Application,6
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,GALLOWAY,F,Birth Application,3
2015,April    ,Scotland,Scotland,Angus,Non Dairy,GALLOWAY,M,Birth Application,9
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,GALLOWAY,M,Birth Application,33
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,GALLOWAY,M,Birth Application,10
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,GALLOWAY,M,Birth Application,5
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,GALLOWAY,F,Birth Application,3
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,GALLOWAY,F,Birth Application,5
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,GALLOWAY,F,Birth Application,3
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,GALLOWAY,M,Birth Application,1
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,GALLOWAY,M,Birth Application,1
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,GALLOWAY,F,Birth Application,10
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,GALLOWAY,M,Birth Application,12
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,GALLOWAY,M,Birth Application,41
2015,April    ,Scotland,Scotland,Selkirk,Non Dairy,GALLOWAY,F,Birth Application,12
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,GALLOWAY,M,Birth Application,17
2015,April    ,Scotland,Scotland,Perth,Non Dairy,GALLOWAY,F,Birth Application,5
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,GALLOWAY,F,Birth Application,3
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,GALLOWAY,M,Birth Application,6
2015,April    ,Scotland,Scotland,Angus,Non Dairy,GALLOWAY,F,Birth Application,9
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,GALLOWAY X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,GALLOWAY X,F,Birth Application,44
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,GALLOWAY X,M,Birth Application,38
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,GALLOWAY X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,GALLOWAY X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,GALLOWAY X,F,Birth Application,6
2015,April    ,Scotland,Scotland,Ross and Cromarty,Non Dairy,GALLOWAY X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,GALLOWAY X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,GALLOWAY X,M,Birth Application,4
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,GALLOWAY X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,GALLOWAY X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,GALLOWAY X,F,Birth Application,1
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,GALLOWAY X,M,Birth Application,1
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,GALLOWAY X,M,Birth Application,2
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,GASCONNE,M,Birth Application,2
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,GASCONNE,F,Birth Application,1
2015,April    ,Scotland,Scotland,Perth,Non Dairy,GASCONNE,M,Birth Application,1
2015,April    ,Scotland,Scotland,Banff,Non Dairy,GASCONNE,F,Birth Application,1
2015,April    ,Scotland,Scotland,Moray,Non Dairy,GASCONNE,M,Birth Application,1
2015,April    ,Scotland,Scotland,Moray,Non Dairy,GASCONNE,F,Birth Application,1
2015,April    ,Scotland,Scotland,Banff,Non Dairy,GASCONNE,M,Birth Application,2
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,GASCONNE X,F,Birth Application,2
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,GASCONNE X,M,Birth Application,3
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,HEREFORD,M,Birth Application,2
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,HEREFORD,M,Birth Application,9
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,HEREFORD,F,Birth Application,1
2015,April    ,Scotland,Scotland,Wigtown,Non Dairy,HEREFORD,M,Birth Application,3
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,HEREFORD,M,Birth Application,10
2015,April    ,Scotland,Scotland,Angus,Non Dairy,HEREFORD,F,Birth Application,21
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,HEREFORD,F,Birth Application,3
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,HEREFORD,F,Birth Application,13
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,HEREFORD,F,Birth Application,2
2015,April    ,Scotland,Scotland,Angus,Non Dairy,HEREFORD,M,Birth Application,22
2015,April    ,Scotland,Scotland,Fife,Non Dairy,HEREFORD,M,Birth Application,1
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,HEREFORD,M,Birth Application,4
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,HEREFORD,M,Birth Application,1
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,HEREFORD,F,Birth Application,8
2015,April    ,Scotland,Scotland,Ayr,Non Dairy,HEREFORD,M,Birth Application,6
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HEREFORD,M,Birth Application,13
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,HEREFORD,F,Birth Application,5
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HEREFORD,M,Birth Application,13
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,HEREFORD,M,Birth Application,6
2015,April    ,Scotland,Scotland,Stirling,Non Dairy,HEREFORD,M,Birth Application,11
2015,April    ,Scotland,Scotland,Fife,Non Dairy,HEREFORD,F,Birth Application,5
2015,April    ,Scotland,Scotland,Aberdeen,Non Dairy,HEREFORD,F,Birth Application,11
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,HEREFORD,F,Birth Application,2
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HEREFORD,F,Birth Application,4
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,HEREFORD,F,Birth Application,2
2015,April    ,Scotland,Scotland,Dumfries,Non Dairy,HEREFORD,F,Birth Application,8
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,HEREFORD,M,Birth Application,13
2015,April    ,Scotland,Scotland,East Lothian,Non Dairy,HEREFORD,F,Birth Application,11
2015,April    ,Scotland,Scotland,Perth,Non Dairy,HEREFORD,M,Birth Application,5
2015,April    ,Scotland,Scotland,Bute,Non Dairy,HEREFORD X,M,Birth Application,3
2015,April    ,Scotland,Scotland,West Lothian,Non Dairy,HEREFORD X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Berwick,Non Dairy,HEREFORD X,F,Birth Application,28
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,HEREFORD X,F,Birth Application,5
2015,April    ,Scotland,Scotland,Inverness,Non Dairy,HEREFORD X,F,Birth Application,7
2015,April    ,Scotland,Scotland,Kirkcudbright,Non Dairy,HEREFORD X,M,Birth Application,105
2015,April    ,Scotland,Scotland,Mid Lothian,Non Dairy,HEREFORD X,F,Birth Application,27
2015,April    ,Scotland,Scotland,Renfrew,Non Dairy,HEREFORD X,F,Birth Application,13
2015,April    ,Scotland,Scotland,Kincardine,Non Dairy,HEREFORD X,F,Birth Application,7
2015,April    ,Scotland,Scotland,Roxburgh,Non Dairy,HEREFORD X,F,Birth Application,26
2015,April    ,Scotland,Scotland,Shetland,Non Dairy,HEREFORD X,F,Birth Application,11
2015,April    ,Scotland,Scotland,Lanark,Non Dairy,HEREFORD X,M,Birth Application,37
2015,April    ,Scotland,Scotland,West Lothian,Non Dairy,HEREFORD X,M,Birth Application,8
2015,April    ,Scotland,Scotland,Peebles,Non Dairy,HEREFORD X,M,Birth Application,5
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,HEREFORD X,F,Birth Application,3
2015,April    ,Scotland,Scotland,Argyll,Non Dairy,HEREFORD X,M,Birth Application,45
2015,April    ,Scotland,Scotland,Orkney,Non Dairy,HEREFORD X,M,Birth Application,6
2015,April    ,Scotland,Scotland,Banff,Non Dairy,HEREFORD X,M,Birth Application,15
2015,April    ,Scotland,Scotland,Caithness,Non Dairy,HEREFORD X,F,Birth Application,6
2015,April    ,Scotland,Scotland,Moray,Non Dairy,HEREFORD X,M,Birth Application,1
